,TAG,Value,Time
894,B,534,798
895,I,5286,799
896,B,1209,800
897,R,8348,801
898,B,544,802
899,I,5315,803
900,B,1174,804
901,R,8288,805
902,B,534,806
903,I,5372,807
904,B,1222,808
905,R,8348,809
906,B,492,809
907,I,5363,810
908,B,1232,811
909,R,8358,812
910,B,560,813
911,I,5315,814
912,B,1180,815
913,R,8304,816
914,B,563,817
915,I,5360,818
916,B,1209,819
917,R,8348,820
918,B,588,821
919,I,5392,821
920,B,1244,822
921,R,8380,823
922,B,601,824
923,I,5350,825
924,B,1193,826
925,R,8348,827
926,B,524,828
927,I,5385,829
928,B,1190,830
929,R,8396,831
930,B,524,832
931,I,5379,832
932,B,1283,833
933,R,8368,834
934,B,560,835
935,I,5318,836
936,B,1228,837
937,R,8396,838
938,B,588,839
939,I,5337,840
940,B,1168,841
941,R,8387,842
942,B,560,843
943,I,5427,844
944,B,1228,844
945,R,8384,845
946,B,582,846
947,I,5321,847
948,B,1206,848
949,R,8355,849
950,B,553,850
951,I,5328,851
952,B,1206,852
953,R,8348,853
954,B,544,854
955,I,5427,855
956,B,1248,856
957,R,8352,856
958,B,518,857
959,I,5366,858
960,B,1209,859
961,R,8358,860
962,B,553,861
963,I,5353,862
964,B,1161,863
965,R,8342,864
966,B,515,865
967,I,5404,866
968,B,1212,867
969,R,8329,868
970,B,518,868
971,I,5344,869
972,B,1264,870
973,R,8416,871
974,B,601,872
975,I,5337,873
976,B,1212,874
977,R,8393,875
978,B,521,876
979,I,5401,877
980,B,1184,878
981,R,8409,879
982,B,576,880
983,I,5363,880
984,B,1244,881
985,R,8406,882
986,B,566,883
987,I,5292,884
988,B,1184,885
989,R,8400,886
990,B,576,887
991,I,5356,888
992,B,1228,889
993,R,8348,890
994,B,540,891
995,I,5440,891
996,B,1260,892
997,R,8470,893
998,B,572,894
999,I,5334,895
1000,B,1232,896
1001,R,8422,897
1002,B,624,898
1003,I,5360,899
1004,B,1171,900
1005,R,8342,901
1006,B,547,902
1007,I,5366,902
1008,B,1257,903
1009,R,8419,904
1010,B,553,905
1011,I,5369,906
1012,B,1238,907
1013,R,8425,908
1014,B,544,909
1015,I,5369,910
1016,B,1232,911
1017,R,8425,912
1018,B,534,913
1019,I,5321,914
1020,B,1238,914
1021,R,8409,915
1022,B,566,916
1023,I,5392,917
1024,B,1235,918
1025,R,8502,919
1026,B,617,920
1027,I,5369,921
1028,B,1238,922
1029,R,8384,923
1030,B,537,924
1031,I,5427,925
1032,B,1238,926
1033,R,8422,926
1034,B,502,927
1035,I,5408,928
1036,B,1296,929
1037,R,8505,930
1038,B,617,931
1039,I,5408,932
1040,B,1248,933
1041,R,8448,934
1042,B,547,935
1043,I,5382,936
1044,B,1222,937
1045,R,8464,938
1046,B,569,938
1047,I,5427,939
1048,B,1228,940
1049,R,8499,941
1050,B,592,942
1051,I,5360,943
1052,B,1248,944
1053,R,8502,945
1054,B,592,946
1055,I,5356,947
1056,B,1209,948
1057,R,8416,949
1058,B,579,950
1059,I,5395,950
1060,B,1248,951
1061,R,8457,952
1062,B,588,953
1063,I,5382,954
1064,B,1257,955
1065,R,8438,956
1066,B,598,957
1067,I,5392,958
1068,B,1232,959
1069,R,8435,960
1070,B,524,961
1071,I,5401,961
1072,B,1299,962
1073,R,8419,963
1074,B,531,964
1075,I,5411,965
1076,B,1264,966
1077,R,8464,967
1078,B,560,968
1079,I,5379,969
1080,B,1190,970
1081,R,8416,971
1082,B,508,972
1083,I,5449,973
1084,B,1216,973
1085,R,8499,974
1086,B,521,975
1087,I,5411,976
1088,B,1286,977
1089,R,8480,978
1090,B,528,979
1091,I,5356,980
1092,B,1196,981
1093,R,8457,982
1094,B,604,983
1095,I,5433,984
1096,B,1212,985
1097,R,8441,985
1098,B,550,986
1099,I,5427,987
1100,B,1251,988
1101,R,8505,989
1102,B,563,990
1103,I,5408,991
1104,B,1273,992
1105,R,8489,993
1106,B,627,994
1107,I,5372,995
1108,B,1200,996
1109,R,8480,997
1110,B,512,997
1111,I,5430,998
1112,B,1257,999
1113,R,8448,1000
1114,B,396,1001
1115,I,5398,1002
