,TAG,Value,Time
1199,I,5184,1086
1200,B,1001,1087
1201,R,8230,1088
1202,B,441,1089
1203,I,5206,1090
1204,B,985,1091
1205,R,8156,1092
1206,B,384,1093
1207,I,5120,1094
1208,B,1036,1095
1209,R,8284,1096
1210,B,358,1097
1211,I,5158,1098
1212,B,1017,1099
1213,R,8233,1100
1214,B,342,1101
1215,I,5164,1102
1216,B,1030,1103
1217,R,8249,1104
1218,B,400,1105
1219,I,5171,1106
1220,B,1072,1107
1221,R,8265,1108
1222,B,460,1109
1223,I,5161,1110
1224,B,937,1111
1225,R,8105,1112
1226,B,355,1113
1227,I,5203,1114
1228,B,1020,1115
1229,R,8201,1116
1230,B,393,1117
1231,I,5145,1118
1232,B,995,1119
1233,R,8150,1120
1234,B,352,1121
1235,I,5129,1122
1236,B,1049,1123
1237,R,8281,1124
1238,B,393,1125
1239,I,5081,1126
1240,B,1033,1127
1241,R,8288,1128
1242,B,377,1129
1243,I,5132,1130
1244,B,1004,1131
1245,R,8185,1132
1246,B,384,1133
1247,I,5158,1134
1248,B,1014,1135
1249,R,8230,1136
1250,B,438,1137
1251,I,5123,1138
1252,B,950,1139
1253,R,8112,1140
1254,B,396,1141
1255,I,5120,1142
1256,B,1001,1143
1257,R,8185,1144
1258,B,390,1145
1259,I,5091,1146
1260,B,972,1147
1261,R,8115,1148
1262,B,390,1149
1263,I,5142,1150
1264,B,1011,1151
1265,R,8217,1152
1266,B,406,1153
1267,I,5142,1154
1268,B,1030,1155
1269,R,8278,1156
1270,B,412,1157
1271,I,5148,1158
1272,B,1004,1159
1273,R,8214,1160
1274,B,448,1161
1275,I,5184,1162
1276,B,1030,1163
1277,R,8249,1164
1278,B,387,1165
1279,I,5113,1166
1280,B,950,1167
1281,R,8105,1168
1282,B,400,1169
1283,I,5132,1170
1284,B,972,1171
1285,R,8102,1172
1286,B,345,1173
1287,I,5129,1174
1288,B,1062,1175
1289,R,8220,1176
1290,B,470,1177
1291,I,5164,1178
1292,B,1040,1179
1293,R,8268,1180
1294,B,380,1181
1295,I,5158,1182
1296,B,1059,1183
1297,R,8224,1184
1298,B,435,1185
1299,I,5120,1186
1300,B,1043,1187
1301,R,8224,1188
1302,B,409,1189
1303,I,5136,1190
1304,B,928,1191
1305,R,8140,1192
1306,B,374,1193
1307,I,5120,1194
1308,B,1078,1195
1309,R,8172,1196
1310,B,400,1197
1311,I,5091,1198
1312,B,1001,1199
1313,R,8204,1200
1314,B,361,1201
1315,I,5136,1202
1316,B,1030,1203
1317,R,8208,1204
1318,B,403,1205
1319,I,5110,1206
1320,B,1036,1207
1321,R,8230,1208
1322,B,393,1210
1323,I,5152,1210
1324,B,1004,1211
1325,R,8230,1213
1326,B,387,1214
1327,I,5190,1214
1328,B,995,1216
1329,R,8083,1216
1330,B,384,1217
1331,I,5180,1218
1332,B,1004,1219
1333,R,8262,1220
1334,B,329,1222
1335,I,5148,1222
1336,B,1014,1223
1337,R,8201,1225
1338,B,396,1226
1339,I,5088,1226
1340,B,915,1228
1341,R,8137,1228
1342,B,380,1229
1343,I,5100,1230
1344,B,1043,1231
1345,R,8220,1232
1346,B,368,1234
1347,I,5129,1234
1348,B,1011,1235
1349,R,8224,1237
1350,B,396,1238
1351,I,5155,1238
1352,B,931,1240
1353,R,8105,1240
1354,B,403,1241
1355,I,5155,1242
1356,B,1001,1243
1357,R,8256,1244
1358,B,406,1246
1359,I,5168,1246
1360,B,979,1247
1361,R,8166,1248
1362,B,361,1249
1363,I,5100,1250
1364,B,1049,1251
1365,R,8291,1252
1366,B,412,1253
1367,I,5142,1254
1368,B,1056,1255
1369,R,8246,1256
1370,B,387,1258
1371,I,5158,1258
1372,B,1030,1259
1373,R,8240,1261
1374,B,409,1262
1375,I,5168,1262
1376,B,979,1264
1377,R,8131,1264
1378,B,368,1265
1379,I,5164,1266
1380,B,988,1267
1381,R,8102,1268
1382,B,406,1269
1383,I,5139,1270
1384,B,1011,1271
1385,R,8249,1272
1386,B,364,1273
1387,I,5139,1274
1388,B,1040,1275
1389,R,8198,1276
1390,B,358,1277
1391,I,5190,1278
1392,B,1030,1279
1393,R,8227,1280
1394,B,348,1282
1395,I,5168,1282
1396,B,1017,1283
1397,R,8272,1285
1398,B,400,1286
1399,I,5180,1286
1400,B,995,1288
1401,R,8115,1288
1402,B,412,1289
1403,I,5225,1290
1404,B,988,1291
1405,R,8147,1292
1406,B,400,1293
1407,I,5190,1294
1408,B,972,1295
1409,R,8160,1296
1410,B,355,1297
1411,I,5174,1298
1412,B,1065,1299
1413,R,8240,1300
1414,B,400,1301
1415,I,5148,1302
1416,B,1030,1303
1417,R,8259,1304
1418,B,412,1305
1419,I,5123,1306
1420,B,1075,1307
1421,R,8294,1308
1422,B,400,1309
1423,I,5190,1310
1424,B,995,1311
1425,R,8131,1312
1426,B,412,1313
1427,I,5180,1314
1428,B,963,1315
1429,R,8121,1316
1430,B,412,1317
1431,I,5184,1318
1432,B,1030,1319
1433,R,8236,1320
1434,B,355,1321
1435,I,5155,1322
1436,B,1040,1323
1437,R,8220,1324
1438,B,374,1325
1439,I,5171,1326
1440,B,1043,1327
1441,R,8288,1328
1442,B,396,1329
1443,I,5161,1330
1444,B,1036,1331
1445,R,8240,1332
1446,B,374,1333
1447,I,5174,1334
1448,B,1043,1335
1449,R,8230,1336
1450,B,384,1337
1451,I,5203,1338
1452,B,1014,1339
1453,R,8256,1340
1454,B,396,1342
1455,I,5260,1342
1456,B,995,1343
1457,R,8163,1344
1458,B,384,1345
1459,I,5200,1346
1460,B,1017,1347
1461,R,8208,1348
1462,B,419,1349
1463,I,5187,1350
1464,B,972,1351
1465,R,8156,1352
1466,B,368,1353
1467,I,5152,1354
1468,B,1062,1355
1469,R,8272,1356
1470,B,454,1357
1471,I,5155,1358
1472,B,988,1359
1473,R,8112,1360
1474,B,454,1361
1475,I,5225,1362
1476,B,1049,1363
1477,R,8188,1364
1478,B,377,1365
1479,I,5180,1366
1480,B,995,1367
1481,R,8176,1368
1482,B,412,1369
1483,I,5187,1370
1484,B,1004,1371
1485,R,8259,1372
1486,B,412,1373
1487,I,5155,1374
1488,B,1062,1375
1489,R,8268,1376
1490,B,371,1377
1491,I,5164,1378
1492,B,1072,1379
1493,R,8249,1380
1494,B,342,1381
1495,I,5174,1382
1496,B,998,1383
