TAG,Time,Value
R,16129,17851
B,16131,70
I,16134,26537
B,16136,148
R,16138,18083
B,16141,250
I,16143,26816
B,16146,116
R,16148,17729
B,16150,66
I,16153,26676
B,16155,289
R,16157,18132
B,16160,179
I,16162,26668
B,16165,109
R,16167,17788
B,16169,96
I,16172,26776
B,16174,292
R,16176,17991
B,16179,71
I,16181,26495
B,16183,104
R,16186,17877
B,16188,236
I,16191,26890
B,16193,228
R,16195,17888
B,16198,72
I,16200,26525
B,16202,126
R,16205,18040
B,16207,260
I,16209,26836
B,16212,131
R,16214,17763
B,16217,72
I,16219,26634
B,16221,267
R,16224,18071
B,16226,189
I,16228,26664
B,16231,111
R,16233,17740
B,16236,80
I,16238,26831
B,16240,305
R,16243,18012
B,16245,91
I,16247,26543
B,16250,105
R,16252,17872
B,16254,213
I,16257,26900
B,16259,236
R,16262,17931
B,16264,74
I,16266,26560
B,16269,115
R,16271,18024
B,16273,271
I,16276,26864
B,16278,138
R,16281,17780
B,16283,72
I,16285,26626
B,16288,241
R,16290,18081
B,16292,202
I,16295,26737
B,16297,115
R,16299,17795
B,16302,70
I,16304,26791
B,16307,308
R,16309,18068
B,16311,108
I,16314,26618
B,16316,110
R,16318,17814
B,16321,193
I,16323,26940
B,16325,251
R,16328,17908
B,16330,69
I,16333,26544
B,16335,114
R,16337,18011
B,16340,271
I,16342,26881
B,16344,157
R,16347,17791
B,16349,75
I,16352,26646
B,16354,231
R,16356,18097
B,16359,208
I,16361,26764
B,16363,117
R,16366,17760
B,16368,69
I,16370,26790
B,16373,317
R,16375,18093
B,16378,127
I,16380,26640
B,16382,108
R,16385,17805
B,16387,171
I,16389,26965
B,16392,261
R,16394,17975
B,16397,71
I,16399,26568
B,16401,105
R,16404,17998
B,16406,274
I,16408,26920
B,16411,176
R,16413,17837
B,16415,72
I,16418,26627
B,16420,196
R,16423,18096
B,16425,219
I,16427,26825
B,16430,116
R,16432,17732
B,16434,68
I,16437,26830
B,16439,311
R,16441,18098
B,16444,149
I,16446,26681
B,16449,106
R,16451,17819
B,16453,139
I,16456,26988
B,16458,266
R,16460,17997
B,16463,69
I,16465,26573
B,16468,114
R,16470,17958
B,16472,268
I,16475,26914
B,16477,199
R,16479,17852
B,16482,74
I,16484,26604
B,16486,179
R,16489,18105
B,16491,235
I,16494,26860
B,16496,117
R,16498,17747
B,16501,71
I,16503,26722
B,16505,300
R,16508,18083
B,16510,163
I,16513,26683
B,16515,112
R,16517,17809
B,16520,119
I,16522,26937
B,16524,286
R,16527,18023
B,16529,70
I,16531,26571
B,16534,106
R,16536,17920
B,16539,259
I,16541,26961
B,16543,221
R,16546,17904
B,16548,73
I,16550,26617
B,16553,154
R,16555,18099
B,16558,249
I,16560,26878
B,16562,112
R,16565,17785
B,16567,72
I,16569,26739
B,16572,286
R,16574,18099
B,16576,189
I,16579,26746
B,16581,116
R,16584,17831
B,16586,97
I,16588,26927
B,16591,301
R,16593,18015
B,16595,77
I,16598,26647
B,16600,109
R,16602,17871
B,16605,235
I,16607,26953
B,16610,231
R,16612,17885
B,16614,81
I,16617,26609
B,16619,132
R,16621,18039
B,16624,265
I,16626,26909
B,16629,128
R,16631,17789
B,16633,73
I,16636,26743
B,16638,268
R,16640,18095
B,16643,191
I,16645,26784
B,16647,115
R,16650,17766
B,16652,84
I,16655,26907
B,16657,303
R,16659,18041
B,16662,93
I,16664,26628
B,16666,103
R,16669,17870
B,16671,210
I,16673,26951
B,16676,233
R,16678,17911
B,16681,71
I,16683,26587
B,16685,116
R,16688,18015
B,16690,263
I,16692,26944
B,16695,140
R,16697,17783
B,16700,73
I,16702,26718
B,16704,254
R,16707,18088
B,16709,201
I,16711,26825
B,16714,112
R,16716,17755
B,16718,69
I,16721,26884
B,16723,315
R,16726,18092
B,16728,112
I,16730,26698
B,16733,108
R,16735,17839
B,16737,195
I,16740,26990
B,16742,250
R,16745,17926
B,16747,67
I,16749,26575
B,16752,110
R,16754,17998
B,16756,277
I,16759,26924
B,16761,157
R,16763,17768
B,16766,70
I,16768,26700
B,16771,232
R,16773,18113
B,16775,215
I,16778,26844
B,16780,112
R,16782,17725
B,16785,68
I,16787,26834
B,16790,313
R,16792,18040
B,16794,128
I,16797,26667
B,16799,111
R,16801,17795
B,16804,172
I,16806,26970
B,16808,260
R,16811,17941
B,16813,72
I,16816,26594
B,16818,108
R,16820,17935
B,16823,274
I,16825,26856
B,16827,183
R,16830,17782
B,16832,74
I,16835,26596
B,16837,198
R,16839,17995
B,16842,227
I,16844,26723
B,16846,111
R,16849,17644
B,16851,72
I,16853,26688
B,16856,318
R,16858,17955
B,16861,147
I,16863,26508
B,16865,112
R,16868,17645
B,16870,145
I,16872,26749
B,16875,271
R,16877,17818
B,16880,71
I,16882,26345
B,16884,107
R,16887,17753
B,16889,270
I,16891,26702
B,16894,198
R,16896,17709
B,16898,81
I,16901,26407
B,16903,180
R,16906,17950
B,16908,228
I,16910,26658
B,16913,119
R,16915,17603
B,16917,72
I,16920,26576
B,16922,304
R,16924,17927
B,16927,177
I,16929,26506
B,16932,111
R,16934,17668
B,16936,119
I,16939,26784
B,16941,281
R,16943,17857
B,16946,70
I,16948,26441
B,16951,105
R,16953,17782
B,16955,259
I,16958,26800
B,16960,216
R,16962,17733
B,16965,77
I,16967,26521
B,16969,152
R,16972,17962
B,16974,250
I,16977,26729
B,16979,108
R,16981,17628
B,16984,74
I,16986,26647
B,16988,290
R,16991,17965
B,16993,182
I,16996,26647
B,16998,112
R,17000,17667
B,17003,101
I,17005,26833
B,17007,285
R,17010,17895
B,17012,76
I,17014,26512
B,17017,106
R,17019,17814
B,17022,239
I,17024,26825
B,17026,227
R,17029,17775
B,17031,74
I,17033,26508
B,17036,135
R,17038,17895
B,17040,264
I,17043,26766
B,17045,126
R,17048,17643
B,17050,73
I,17052,26608
B,17055,269
R,17057,17947
B,17059,190
I,17062,26675
B,17064,114
R,17067,17632
B,17069,89
I,17071,26837
B,17074,303
R,17076,17925
B,17078,90
I,17081,26521
B,17083,107
R,17085,17736
B,17088,220
I,17090,26823
B,17093,239
R,17095,17785
B,17097,81
I,17100,26474
B,17102,113
R,17104,17878
B,17107,266
I,17109,26776
B,17112,140
R,17114,17649
B,17116,74
I,17119,26563
B,17121,255
R,17123,17955
B,17126,195
I,17128,26662
B,17130,113
R,17133,17613
B,17135,75
I,17138,26750
B,17140,311
R,17142,17893
B,17145,107
I,17147,26485
B,17149,110
R,17152,17683
B,17154,203
I,17157,26882
B,17159,248
R,17161,17802
B,17164,78
I,17166,26471
B,17168,115
R,17171,17896
B,17173,276
I,17175,26814
B,17178,150
R,17180,17675
B,17183,78
I,17185,26580
B,17187,235
R,17190,17954
B,17192,210
I,17194,26722
B,17197,115
R,17199,17633
B,17202,69
I,17204,26780
B,17206,318
R,17209,17945
B,17211,123
I,17213,26546
B,17216,109
R,17218,17674
B,17220,187
I,17223,26871
B,17225,259
R,17228,17797
B,17230,71
I,17232,26464
B,17235,105
R,17237,17838
B,17239,271
I,17242,26795
B,17244,169
R,17247,17696
B,17249,76
I,17251,26591
B,17254,215
R,17256,17958
B,17258,213
I,17261,26775
B,17263,122
R,17265,17620
B,17268,74
I,17270,26727
B,17273,314
R,17275,17960
B,17277,142
I,17280,26605
B,17282,108
R,17284,17664
B,17287,154
I,17289,26888
B,17292,258
R,17294,17872
B,17296,74
I,17299,26523
B,17301,107
R,17303,17826
B,17306,278
I,17308,26831
B,17310,186
R,17313,17694
B,17315,71
I,17318,26549
B,17320,190
R,17322,17954
B,17325,226
I,17327,26763
B,17329,113
R,17332,17561
B,17334,72
I,17336,26723
B,17339,311
R,17341,17951
B,17344,160
I,17346,26636
B,17348,113
R,17351,17658
B,17353,132
I,17355,26912
B,17358,273
R,17360,17887
B,17363,70
I,17365,26510
B,17367,104
R,17370,17785
B,17372,266
I,17374,26902
B,17377,217
R,17379,17696
B,17382,76
I,17384,26571
B,17386,160
R,17389,17934
B,17391,243
I,17393,26818
B,17396,112
R,17398,17616
B,17400,74
I,17403,26716
B,17405,297
R,17408,17931
B,17410,182
I,17412,26680
B,17415,114
R,17417,17609
B,17419,110
I,17422,26883
B,17424,282
R,17426,17889
B,17429,73
I,17431,26531
B,17434,112
R,17436,17774
B,17438,248
I,17441,26909
B,17443,225
R,17445,17750
B,17448,75
I,17450,26566
B,17453,143
R,17455,17964
B,17457,255
I,17460,26870
B,17462,126
R,17464,17618
B,17467,75
I,17469,26721
B,17471,289
R,17474,17946
B,17476,185
I,17479,26722
B,17481,113
R,17483,17639
B,17486,100
I,17488,26886
B,17490,304
R,17493,17898
B,17495,85
I,17498,26545
B,17500,107
R,17502,17705
B,17505,236
I,17507,26902
B,17509,238
R,17512,17797
B,17514,75
I,17516,26595
B,17519,127
R,17521,17883
B,17524,265
I,17526,26855
B,17528,130
R,17531,17635
B,17533,72
I,17535,26680
B,17538,271
R,17540,17953
B,17543,198
I,17545,26753
B,17547,115
R,17550,17644
B,17552,83
I,17554,26843
B,17557,312
R,17559,17904
B,17561,101
I,17564,26622
B,17566,111
R,17569,17702
B,17571,211
I,17573,26951
B,17576,246
R,17578,17803
B,17580,71
I,17583,26560
B,17585,107
R,17587,17902
B,17590,279
I,17592,26863
B,17595,148
R,17597,17687
B,17599,72
I,17602,26696
B,17604,238
R,17606,17962
B,17609,207
I,17611,26774
B,17614,115
R,17616,17623
B,17618,69
I,17621,26819
B,17623,313
R,17625,17905
B,17628,120
I,17630,26607
B,17632,112
R,17635,17688
B,17637,192
I,17640,26921
B,17642,250
R,17644,17803
B,17647,73
I,17649,26545
B,17651,106
R,17654,17857
B,17656,278
I,17659,26871
B,17661,175
R,17663,17665
B,17666,74
I,17668,26641
B,17670,216
R,17673,17938
B,17675,219
I,17677,26777
B,17680,114
R,17682,17594
B,17685,67
I,17687,26799
B,17689,308
R,17692,17920
B,17694,138
I,17696,26652
B,17699,113
R,17701,17637
B,17704,160
I,17706,26928
B,17708,259
R,17711,17782
B,17713,78
I,17715,26571
B,17718,103
R,17720,17807
B,17722,272
I,17725,26910
B,17727,184
R,17730,17683
B,17732,77
I,17734,26621
B,17737,187
R,17739,17896
B,17741,222
I,17744,26804
B,17746,115
R,17749,17538
B,17751,70
I,17753,26725
B,17756,310
R,17758,17868
B,17760,152
I,17763,26588
B,17765,109
R,17767,17592
B,17770,137
I,17772,26841
B,17775,280
R,17777,17769
B,17779,70
I,17782,26463
B,17784,108
R,17786,17677
B,17789,271
I,17791,26747
B,17794,206
R,17796,17618
B,17798,76
I,17801,26429
B,17803,162
R,17805,17803
B,17808,237
I,17810,26676
B,17812,120
R,17815,17452
B,17817,74
I,17820,26572
B,17822,305
R,17824,17804
B,17827,174
I,17829,26482
B,17831,110
R,17834,17515
B,17836,120
I,17838,26737
B,17841,280
R,17843,17742
B,17846,73
I,17848,26428
B,17850,114
R,17853,17618
B,17855,249
I,17857,26796
B,17860,225
R,17862,17597
B,17865,75
I,17867,26481
B,17869,152
R,17872,17849
B,17874,248
I,17876,26736
B,17879,117
R,17881,17510
B,17883,72
I,17886,26640
B,17888,288
R,17891,17844
B,17893,184
I,17895,26622
B,17898,112
R,17900,17542
B,17902,99
I,17905,26830
B,17907,295
R,17910,17804
B,17912,82
I,17914,26504
B,17917,110
R,17919,17654
B,17921,236
I,17924,26932
B,17926,231
R,17928,17722
B,17931,74
I,17933,26551
B,17936,133
R,17938,17827
B,17940,267
I,17943,26806
B,17945,132
R,17947,17588
B,17950,72
I,17952,26669
B,17955,276
R,17957,17904
B,17959,196
I,17962,26728
B,17964,119
R,17966,17541
B,17969,87
I,17971,26838
B,17973,308
R,17976,17855
B,17978,94
I,17981,26559
B,17983,111
R,17985,17632
B,17988,218
I,17990,26876
B,17992,243
R,17995,17696
B,17997,74
I,17999,26528
B,18002,119
R,18004,17804
B,18007,266
I,18009,26806
B,18011,147
R,18014,17574
B,18016,75
I,18018,26626
B,18021,258
R,18023,17907
B,18026,209
I,18028,26717
B,18030,114
R,18033,17526
B,18035,72
I,18037,26807
B,18040,311
R,18042,17818
B,18044,112
I,18047,26580
B,18049,110
R,18052,17636
B,18054,202
I,18056,26880
B,18059,252
R,18061,17719
B,18063,71
I,18066,26535
B,18068,108
R,18071,17790
B,18073,271
I,18075,26848
B,18078,155
R,18080,17586
B,18082,75
I,18085,26610
B,18087,231
R,18089,17873
B,18092,211
I,18094,26723
B,18097,110
R,18099,17524
B,18101,72
I,18104,26779
B,18106,316
R,18108,17821
B,18111,126
I,18113,26600
B,18116,107
R,18118,17591
B,18120,172
I,18123,26938
B,18125,259
R,18127,17789
B,18130,78
I,18132,26532
B,18134,109
R,18137,17780
B,18139,274
I,18142,26888
B,18144,173
R,18146,17590
B,18149,74
I,18151,26620
B,18153,203
R,18156,17924
B,18158,219
I,18161,26786
B,18163,106
R,18165,17523
B,18168,70
I,18170,26796
B,18172,317
R,18175,17849
B,18177,144
I,18179,26664
B,18182,110
R,18184,17610
B,18187,147
I,18189,26949
B,18191,270
R,18194,17765
B,18196,70
I,18198,26575
B,18201,109
R,18203,17713
B,18206,265
I,18208,26934
B,18210,195
R,18213,17605
B,18215,71
I,18217,26627
B,18220,184
R,18222,17901
B,18224,231
I,18227,26835
B,18229,118
R,18232,17555
B,18234,71
I,18236,26764
B,18239,313
R,18241,17869
B,18243,167
I,18246,26714
B,18248,110
R,18250,17544
B,18253,119
I,18255,26937
B,18258,286
R,18260,17803
B,18262,71
I,18265,26566
B,18267,104
R,18269,17707
B,18272,254
I,18274,26929
B,18277,222
R,18279,17640
B,18281,73
I,18284,26643
B,18286,153
R,18288,17833
B,18291,244
I,18293,26865
B,18295,112
R,18298,17542
B,18300,71
I,18303,26736
B,18305,292
R,18307,17901
B,18310,182
I,18312,26723
B,18314,109
R,18317,17571
B,18319,104
I,18322,26932
B,18324,297
R,18326,17777
B,18329,76
I,18331,26571
B,18333,105
R,18336,17671
B,18338,236
I,18340,26969
B,18343,226
R,18345,17679
B,18348,80
I,18350,26615
B,18352,135
R,18355,17828
B,18357,258
I,18359,26914
B,18362,125
R,18364,17528
B,18367,67
I,18369,26710
B,18371,273
R,18374,17890
B,18376,184
I,18378,26747
B,18381,115
R,18383,17550
B,18385,89
I,18388,26879
B,18390,307
R,18393,17812
B,18395,91
I,18397,26605
B,18400,109
R,18402,17635
B,18404,221
I,18407,26967
B,18409,235
R,18411,17716
B,18414,75
I,18416,26590
B,18419,122
R,18421,17761
B,18423,266
I,18426,26891
B,18428,136
R,18430,17551
B,18433,74
I,18435,26676
B,18438,253
R,18440,17870
B,18442,200
I,18445,26768
B,18447,109
R,18449,17539
B,18452,72
I,18454,26855
B,18456,311
R,18459,17850
B,18461,104
I,18464,26642
B,18466,115
R,18468,17601
B,18471,204
I,18473,26992
B,18475,245
R,18478,17711
B,18480,69
I,18483,26578
B,18485,108
R,18487,17792
B,18490,273
I,18492,26900
B,18494,143
R,18497,17570
B,18499,77
I,18501,26633
B,18504,241
R,18506,17884
B,18509,207
I,18511,26809
B,18513,111
R,18516,17511
B,18518,68
I,18520,26866
B,18523,317
R,18525,17810
B,18528,116
I,18530,26652
B,18532,106
R,18535,17579
B,18537,183
I,18539,26983
B,18542,257
R,18544,17715
B,18546,74
I,18549,26582
B,18551,109
R,18554,17766
B,18556,274
I,18558,26913
B,18561,173
R,18563,17623
B,18565,77
I,18568,26679
B,18570,216
R,18572,17892
B,18575,215
I,18577,26836
B,18580,111
R,18582,17514
B,18584,70
I,18587,26795
B,18589,322
R,18591,17799
B,18594,135
I,18596,26674
B,18599,109
R,18601,17567
B,18603,155
I,18606,26978
B,18608,269
R,18610,17743
B,18613,66
I,18615,26562
B,18618,109
R,18620,17700
B,18622,272
I,18625,26922
B,18627,181
R,18629,17601
B,18632,80
I,18634,26602
B,18636,195
R,18639,17814
B,18641,225
I,18644,26790
B,18646,113
R,18648,17472
B,18651,69
I,18653,26707
B,18655,312
R,18658,17788
B,18660,153
I,18662,26598
B,18665,108
R,18667,17482
B,18670,133
I,18672,26828
B,18674,277
R,18677,17685
B,18679,70
I,18681,26453
B,18684,108
R,18686,17598
B,18689,265
I,18691,26792
B,18693,206
R,18696,17520
B,18698,75
I,18700,26480
B,18703,161
R,18705,17733
B,18707,245
I,18710,26739
B,18712,108
R,18715,17409
B,18717,75
I,18719,26678
B,18722,303
R,18724,17755
B,18726,170
I,18729,26616
B,18731,115
R,18734,17504
B,18736,114
I,18738,26881
B,18741,296
R,18743,17708
B,18745,74
I,18748,26547
B,18750,109
R,18752,17611
B,18755,252
I,18757,26931
B,18760,213
R,18762,17606
B,18764,74
I,18767,26574
B,18769,146
R,18771,17803
B,18774,256
I,18776,26837
B,18779,120
R,18781,17484
B,18783,73
I,18786,26716
B,18788,284
R,18790,17825
B,18793,180
I,18795,26731
B,18797,114
R,18800,17488
B,18802,94
I,18805,26893
B,18807,315
R,18809,17747
B,18812,86
I,18814,26603
B,18816,108
R,18819,17596
B,18821,229
I,18824,26941
B,18826,235
R,18828,17610
B,18831,74
I,18833,26592
B,18835,123
R,18838,17767
B,18840,263
I,18842,26878
B,18845,127
R,18847,17530
B,18850,70
I,18852,26725
B,18854,266
R,18857,17849
B,18859,194
I,18861,26800
B,18864,113
R,18866,17469
B,18869,80
I,18871,26909
B,18873,304
R,18876,17817
B,18878,100
I,18880,26637
B,18883,110
R,18885,17596
B,18887,214
I,18890,26993
B,18892,242
R,18895,17645
B,18897,75
I,18899,26613
B,18902,111
R,18904,17778
B,18906,273
I,18909,26909
B,18911,148
R,18913,17547
B,18916,74
I,18918,26663
B,18921,236
R,18923,17857
B,18925,204
I,18928,26806
B,18930,117
R,18932,17480
B,18935,68
I,18937,26871
B,18940,312
R,18942,17813
B,18944,118
I,18947,26597
B,18949,107
R,18951,17542
B,18954,193
I,18956,26998
B,18958,255
R,18961,17717
B,18963,70
I,18966,26627
B,18968,106
R,18970,17719
B,18973,278
I,18975,26931
B,18977,166
R,18980,17569
B,18982,75
I,18985,26649
B,18987,220
R,18989,17812
B,18992,222
I,18994,26835
B,18996,112
R,18999,17465
B,19001,69
I,19003,26830
B,19006,313
R,19008,17799
B,19011,133
I,19013,26702
B,19015,112
R,19018,17560
B,19020,162
I,19022,26944
B,19025,268
R,19027,17714
B,19030,71
I,19032,26619
B,19034,110
R,19037,17672
B,19039,274
I,19041,26956
B,19044,190
R,19046,17545
B,19048,73
I,19051,26680
B,19053,186
R,19056,17828
B,19058,224
I,19060,26837
B,19063,106
R,19065,17484
B,19067,72
I,19070,26841
B,19072,311
R,19075,17804
B,19077,156
I,19079,26706
B,19082,112
R,19084,17524
B,19086,136
I,19089,26961
B,19091,286
R,19093,17762
B,19096,69
I,19098,26615
B,19101,102
R,19103,17669
B,19105,269
I,19108,27004
B,19110,212
R,19112,17583
B,19115,73
I,19117,26661
B,19120,164
R,19122,17815
B,19124,236
I,19127,26924
B,19129,108
R,19131,17518
B,19134,70
I,19136,26829
B,19138,294
R,19141,17826
B,19143,172
I,19146,26770
B,19148,114
R,19150,17514
B,19153,111
I,19155,26987
B,19157,293
R,19160,17785
B,19162,73
I,19164,26640
B,19167,112
R,19169,17645
B,19172,253
I,19174,26998
B,19176,220
R,19179,17622
B,19181,75
I,19183,26665
B,19186,155
R,19188,17812
B,19191,261
I,19193,26920
B,19195,114
R,19198,17530
B,19200,75
I,19202,26802
B,19205,284
R,19207,17866
B,19209,182
I,19212,26793
B,19214,109
R,19217,17565
B,19219,94
I,19221,26993
B,19224,303
R,19226,17764
B,19228,82
I,19231,26688
B,19233,106
R,19236,17629
B,19238,238
I,19240,27031
B,19243,230
R,19245,17684
B,19247,71
I,19250,26678
B,19252,130
R,19254,17842
B,19257,265
I,19259,26991
B,19262,129
R,19264,17529
B,19266,71
I,19269,26788
B,19271,260
R,19273,17840
B,19276,191
I,19278,26877
B,19281,115
R,19283,17515
B,19285,78
I,19288,26977
B,19290,309
R,19292,17829
B,19295,95
I,19297,26710
B,19299,104
R,19302,17619
B,19304,207
I,19307,27073
B,19309,241
R,19311,17709
B,19314,69
I,19316,26689
B,19318,111
R,19321,17806
B,19323,268
I,19325,27009
B,19328,142
R,19330,17584
B,19333,71
I,19335,26759
B,19337,241
R,19340,17886
B,19342,208
I,19344,26892
B,19347,114
R,19349,17516
B,19352,70
I,19354,26972
B,19356,314
R,19359,17824
B,19361,113
I,19363,26730
B,19366,108
R,19368,17602
B,19370,186
I,19373,27094
B,19375,258
R,19378,17696
B,19380,71
I,19382,26682
B,19385,113
R,19387,17753
B,19389,271
I,19392,27035
B,19394,163
R,19397,17573
B,19399,73
I,19401,26782
B,19404,223
R,19406,17873
B,19408,224
I,19411,26901
B,19413,113
R,19415,17530
B,19418,68
I,19420,26924
B,19423,319
R,19425,17820
B,19427,132
I,19430,26779
B,19432,113
R,19434,17569
B,19437,165
I,19439,27094
B,19441,263
R,19444,17741
B,19446,75
I,19449,26659
B,19451,107
R,19453,17697
B,19456,270
I,19458,27014
B,19460,184
R,19463,17577
B,19465,75
I,19468,26656
B,19470,189
R,19472,17792
B,19475,223
I,19477,26862
B,19479,113
R,19482,17453
B,19484,70
I,19486,26785
B,19489,318
R,19491,17761
B,19494,155
I,19496,26681
B,19498,106
R,19501,17486
B,19503,139
I,19505,26916
B,19508,277
R,19510,17657
B,19513,71
I,19515,26541
B,19517,109
R,19520,17637
B,19522,267
I,19524,26904
B,19527,207
R,19529,17542
B,19531,73
I,19534,26598
B,19536,166
R,19539,17750
B,19541,242
I,19543,26834
B,19546,109
R,19548,17444
B,19550,72
I,19553,26755
B,19555,301
R,19558,17792
B,19560,165
I,19562,26691
B,19565,112
R,19567,17506
B,19569,115
I,19572,26992
B,19574,286
R,19576,17699
B,19579,72
I,19581,26636
B,19584,106
R,19586,17611
B,19588,252
I,19591,27016
B,19593,214
R,19595,17593
B,19598,78
I,19600,26671
B,19602,141
R,19605,17814
B,19607,249
I,19610,26972
B,19612,117
R,19614,17509
B,19617,71
I,19619,26829
B,19621,288
R,19624,17847
B,19626,180
I,19629,26796
B,19631,114
R,19633,17546
B,19636,92
I,19638,27001
B,19640,294
R,19643,17790
B,19645,78
I,19647,26721
B,19650,110
R,19652,17661
B,19655,230
I,19657,27088
B,19659,230
R,19662,17673
B,19664,77
I,19666,26686
B,19669,124
R,19671,17834
B,19674,265
I,19676,26999
B,19678,132
R,19681,17536
B,19683,77
I,19685,26836
B,19688,264
R,19690,17880
B,19692,197
I,19695,26896
B,19697,117
R,19700,17539
B,19702,81
I,19704,26992
B,19707,313
R,19709,17783
B,19711,94
I,19714,26723
B,19716,106
R,19718,17591
B,19721,213
I,19723,27056
B,19726,239
R,19728,17658
B,19730,74
I,19733,26682
B,19735,112
R,19737,17745
B,19740,266
I,19742,26973
B,19745,145
R,19747,17525
B,19749,73
I,19752,26763
B,19754,242
R,19756,17890
B,19759,206
I,19761,26873
B,19763,112
R,19766,17476
B,19768,71
I,19771,26958
B,19773,315
R,19775,17763
B,19778,111
I,19780,26760
B,19782,112
R,19785,17588
B,19787,192
I,19790,27037
B,19792,251
R,19794,17699
B,19797,72
I,19799,26665
B,19801,112
R,19804,17743
B,19806,273
I,19808,27018
B,19811,160
R,19813,17555
B,19816,72
I,19818,26794
B,19820,223
R,19823,17888
B,19825,214
I,19827,26906
B,19830,115
R,19832,17472
B,19835,72
I,19837,26932
B,19839,324
R,19842,17781
B,19844,128
I,19846,26763
B,19849,111
R,19851,17561
B,19853,164
I,19856,27053
B,19858,266
R,19861,17742
B,19863,70
I,19865,26682
B,19868,106
R,19870,17682
B,19872,271
I,19875,27033
B,19877,181
R,19879,17550
B,19882,77
I,19884,26735
B,19887,194
R,19889,17841
B,19891,226
I,19894,26940
B,19896,118
R,19898,17481
B,19901,72
I,19903,26914
B,19906,322
R,19908,17812
B,19910,147
I,19913,26820
B,19915,110
R,19917,17517
B,19920,146
I,19922,27072
B,19924,272
R,19927,17725
B,19929,77
I,19932,26687
B,19934,111
R,19936,17689
B,19939,279
I,19941,27030
B,19943,195
R,19946,17624
B,19948,78
I,19951,26765
B,19953,168
R,19955,17864
B,19958,238
I,19960,26955
B,19962,119
R,19965,17519
B,19967,74
I,19969,26905
B,19972,300
R,19974,17857
B,19977,166
I,19979,26870
B,19981,118
R,19984,17514
B,19986,118
I,19988,27140
B,19991,286
R,19993,17757
B,19996,73
I,19998,26724
B,20000,110
R,20003,17667
B,20005,245
I,20007,27054
B,20010,212
R,20012,17610
B,20014,79
I,20017,26775
B,20019,148
R,20022,17826
B,20024,251
I,20026,27022
B,20029,113
R,20031,17502
B,20033,73
I,20036,26856
B,20038,282
R,20041,17874
B,20043,175
I,20045,26876
B,20048,113
R,20050,17516
B,20052,99
I,20055,27044
B,20057,298
R,20059,17780
B,20062,79
I,20064,26699
B,20067,113
R,20069,17640
B,20071,237
I,20074,27108
B,20076,229
R,20078,17617
B,20081,72
I,20083,26716
B,20085,126
R,20088,17781
B,20090,257
I,20093,26988
B,20095,130
R,20097,17527
B,20100,77
I,20102,26890
B,20104,267
R,20107,17850
B,20109,190
I,20112,26903
B,20114,118
R,20116,17490
B,20119,87
I,20121,27027
B,20123,306
R,20126,17751
B,20128,92
I,20130,26753
B,20133,110
R,20135,17607
B,20138,212
I,20140,27084
B,20142,238
R,20145,17635
B,20147,77
I,20149,26724
B,20152,119
R,20154,17766
B,20156,269
I,20159,27024
B,20161,142
R,20164,17538
B,20166,81
I,20168,26801
B,20171,246
R,20173,17834
B,20175,200
I,20178,26883
B,20180,113
R,20183,17500
B,20185,72
I,20187,27018
B,20190,319
R,20192,17777
B,20194,110
I,20197,26812
B,20199,110
R,20201,17529
B,20204,196
I,20206,27097
B,20209,250
R,20211,17666
B,20213,78
I,20216,26766
B,20218,109
R,20220,17708
B,20223,268
I,20225,27034
B,20228,158
R,20230,17547
B,20232,78
I,20235,26800
B,20237,225
R,20239,17786
B,20242,210
I,20244,26910
B,20246,116
R,20249,17461
B,20251,69
I,20254,26902
B,20256,319
R,20258,17761
B,20261,130
I,20263,26711
B,20265,114
R,20268,17487
B,20270,172
I,20272,27002
B,20275,268
R,20277,17614
B,20280,76
I,20282,26531
B,20284,110
R,20287,17596
B,20289,269
I,20291,26893
B,20294,175
R,20296,17422
B,20299,77
I,20301,26559
B,20303,197
R,20306,17694
B,20308,224
I,20310,26781
B,20313,109
R,20315,17364
B,20317,70
I,20320,26705
B,20322,309
R,20325,17689
B,20327,144
I,20329,26631
B,20332,111
R,20334,17373
B,20336,141
I,20339,26910
B,20341,264
R,20344,17573
B,20346,73
I,20348,26520
B,20351,106
R,20353,17565
B,20355,270
I,20358,26904
B,20360,189
R,20362,17510
B,20365,74
I,20367,26608
B,20370,176
R,20372,17697
B,20374,238
I,20377,26822
B,20379,117
R,20381,17347
B,20384,68
I,20386,26727
B,20389,306
R,20391,17739
B,20393,162
I,20396,26708
B,20398,113
R,20400,17433
B,20403,122
I,20405,26947
B,20407,284
R,20410,17640
B,20412,73
I,20415,26593
B,20417,114
R,20419,17557
B,20422,256
I,20424,26946
B,20426,212
R,20429,17526
B,20431,76
I,20433,26622
B,20436,152
R,20438,17734
B,20441,252
I,20443,26901
B,20445,112
R,20448,17416
B,20450,78
I,20452,26790
B,20455,286
R,20457,17730
B,20460,178
I,20462,26795
B,20464,113
R,20467,17398
B,20469,100
I,20471,27009
B,20474,298
R,20476,17669
B,20478,74
I,20481,26662
B,20483,114
R,20486,17553
B,20488,237
I,20490,27020
B,20493,224
R,20495,17523
B,20497,70
I,20500,26645
B,20502,129
R,20505,17693
B,20507,255
I,20509,26894
B,20512,124
R,20514,17447
B,20516,72
I,20519,26779
B,20521,270
R,20523,17733
B,20526,190
I,20528,26776
B,20531,114
R,20533,17386
B,20535,90
I,20538,26877
B,20540,316
R,20542,17643
