TAG,Time,Value
B,18047,177
R,18049,36083
B,18051,116
I,18054,56779
B,18056,183
R,18058,36060
B,18061,99
I,18063,56714
B,18065,189
R,18068,36065
B,18070,101
I,18073,56731
B,18075,181
R,18077,36043
B,18080,100
I,18082,56734
B,18084,192
R,18087,36034
B,18089,104
I,18092,56690
B,18094,177
R,18096,36015
B,18099,114
I,18101,56718
B,18103,175
R,18106,36031
B,18108,107
I,18110,56710
B,18113,183
R,18115,36034
B,18118,117
I,18120,56707
B,18122,181
R,18125,36045
B,18127,99
I,18129,56654
B,18132,191
R,18134,36042
B,18137,102
I,18139,56728
B,18141,178
R,18144,36053
B,18146,95
I,18148,56678
B,18151,191
R,18153,36056
B,18155,110
I,18158,56740
B,18160,176
R,18163,36023
B,18165,109
I,18167,56758
B,18170,188
R,18172,36053
B,18174,101
I,18177,56750
B,18179,169
R,18182,36050
B,18184,116
I,18186,56738
B,18189,182
R,18191,36056
B,18193,101
I,18196,56759
B,18198,183
R,18200,36068
B,18203,105
I,18205,56749
B,18208,188
R,18210,36052
B,18212,95
I,18215,56743
B,18217,198
R,18219,36063
B,18222,106
I,18224,56774
B,18227,173
R,18229,36045
B,18231,105
I,18234,56811
B,18236,188
R,18238,36082
B,18241,104
I,18243,56806
B,18246,172
R,18248,36068
B,18250,116
I,18253,56811
B,18255,181
R,18257,36092
B,18260,104
I,18262,56835
B,18264,181
R,18267,36097
B,18269,113
I,18272,56839
B,18274,182
R,18276,36072
B,18279,95
I,18281,56813
B,18283,191
R,18286,36109
B,18288,100
I,18290,56849
B,18293,181
R,18295,36083
B,18298,105
I,18300,56880
B,18302,189
R,18305,36102
B,18307,103
I,18309,56866
B,18312,169
R,18314,36099
B,18317,114
I,18319,56875
B,18321,182
R,18324,36100
B,18326,106
I,18328,56854
B,18331,180
R,18333,36109
B,18336,107
I,18338,56880
B,18340,181
R,18343,36097
B,18345,94
I,18347,56842
B,18350,190
R,18352,36107
B,18354,102
I,18357,56861
B,18359,185
R,18362,36091
B,18364,101
I,18366,56887
B,18369,187
R,18371,36094
B,18373,105
I,18376,56882
B,18378,171
R,18381,36093
B,18383,116
I,18385,56886
B,18388,185
R,18390,36104
B,18392,103
I,18395,56910
B,18397,178
R,18399,36126
B,18402,113
I,18404,56884
B,18407,180
R,18409,36117
B,18411,93
I,18414,56855
B,18416,192
R,18418,36139
B,18421,101
I,18423,56913
B,18426,181
R,18428,36095
B,18430,101
I,18433,56926
B,18435,188
R,18437,36145
B,18440,107
I,18442,56937
B,18445,175
R,18447,36115
B,18449,113
I,18452,56922
B,18454,180
R,18456,36128
B,18459,109
I,18461,56927
B,18463,172
R,18466,36135
B,18468,114
I,18471,56921
B,18473,179
R,18475,36122
B,18478,96
I,18480,56894
B,18482,187
R,18485,36156
B,18487,103
I,18489,56920
B,18492,178
R,18494,36110
B,18497,99
I,18499,56901
B,18501,191
R,18504,36134
B,18506,105
I,18508,56942
B,18511,172
R,18513,36099
B,18516,115
I,18518,56940
B,18520,183
R,18523,36124
B,18525,107
I,18527,56946
B,18530,170
R,18532,36128
B,18535,117
I,18537,56934
B,18539,180
R,18542,36116
B,18544,98
I,18546,56905
B,18549,187
R,18551,36126
B,18553,105
I,18556,56945
B,18558,180
R,18561,36103
B,18563,95
I,18565,56914
B,18568,198
R,18570,36121
B,18572,103
I,18575,56967
B,18577,169
R,18579,36106
B,18582,112
I,18584,56943
B,18587,184
R,18589,36111
B,18591,106
I,18594,56948
B,18596,179
R,18598,36127
B,18601,118
I,18603,56940
B,18606,182
R,18608,36125
B,18610,101
I,18613,56930
B,18615,187
R,18617,36147
B,18620,111
I,18622,56958
B,18625,183
R,18627,36110
B,18629,99
I,18632,56924
B,18634,201
R,18636,36133
B,18639,107
I,18641,56947
B,18643,174
R,18646,36119
B,18648,110
I,18651,56956
B,18653,189
R,18655,36125
B,18658,109
I,18660,56951
B,18662,172
R,18665,36118
B,18667,118
I,18669,56948
B,18672,189
R,18674,36123
B,18677,102
I,18679,56958
B,18681,178
R,18684,36132
B,18686,110
I,18688,56959
B,18691,182
R,18693,36112
B,18696,96
I,18698,56936
B,18700,200
R,18703,36142
B,18705,110
I,18707,56974
B,18710,173
R,18712,36116
B,18714,107
I,18717,56985
B,18719,193
R,18722,36128
B,18724,106
I,18726,56959
B,18729,170
R,18731,36124
B,18733,117
I,18736,56977
B,18738,176
R,18741,36113
B,18743,102
I,18745,56929
B,18748,172
R,18750,36137
B,18752,111
I,18755,56919
B,18757,184
R,18760,36098
B,18762,95
I,18764,56848
B,18767,196
R,18769,36102
B,18771,106
I,18774,56885
B,18776,176
R,18778,36051
B,18781,101
I,18783,56852
B,18786,189
R,18788,36075
B,18790,104
I,18793,56852
B,18795,175
R,18797,36031
B,18800,114
I,18802,56829
B,18805,185
R,18807,36053
B,18809,107
I,18812,56828
B,18814,184
R,18816,36064
B,18819,112
I,18821,56803
B,18823,182
R,18826,36043
B,18828,96
I,18831,56791
B,18833,187
R,18835,36070
B,18838,102
I,18840,56828
B,18842,181
R,18845,36041
B,18847,100
I,18850,56823
B,18852,191
R,18854,36062
B,18857,104
I,18859,56817
B,18861,174
R,18864,36035
B,18866,115
I,18868,56822
B,18871,183
R,18873,36057
B,18876,109
I,18878,56821
B,18880,174
R,18883,36063
B,18885,114
I,18887,56833
B,18890,187
R,18892,36071
B,18895,97
I,18897,56796
B,18899,193
R,18902,36076
B,18904,108
I,18906,56821
B,18909,180
R,18911,36044
B,18913,104
I,18916,56837
B,18918,192
R,18921,36053
B,18923,103
I,18925,56837
B,18928,167
R,18930,36046
B,18932,116
I,18935,56846
B,18937,185
R,18940,36056
B,18942,103
I,18944,56837
B,18947,173
R,18949,36068
B,18951,115
I,18954,56867
B,18956,179
R,18958,36082
B,18961,96
I,18963,56819
B,18966,189
R,18968,36085
B,18970,104
I,18973,56884
B,18975,183
R,18977,36061
B,18980,100
I,18982,56912
B,18985,193
R,18987,36075
B,18989,106
I,18992,56902
B,18994,172
R,18996,36084
B,18999,111
I,19001,56926
B,19003,188
R,19006,36089
B,19008,109
I,19011,56917
B,19013,175
R,19015,36104
B,19018,113
I,19020,56930
B,19022,183
R,19025,36105
B,19027,98
I,19030,56902
B,19032,185
R,19034,36114
B,19037,109
I,19039,56945
B,19041,183
R,19044,36107
B,19046,95
I,19048,56924
B,19051,194
R,19053,36131
B,19056,104
I,19058,56987
B,19060,178
R,19063,36094
B,19065,107
I,19067,56965
B,19070,181
R,19072,36122
B,19074,103
I,19077,56973
B,19079,173
R,19082,36115
B,19084,114
I,19086,56976
B,19089,176
R,19091,36123
B,19093,96
I,19096,56947
B,19098,181
R,19101,36141
B,19103,105
I,19105,56990
B,19108,173
R,19110,36119
B,19112,90
I,19115,56989
B,19117,192
R,19119,36161
B,19122,100
I,19124,57018
B,19127,176
R,19129,36130
B,19131,102
I,19134,57050
B,19136,181
R,19138,36166
B,19141,105
I,19143,57053
B,19146,167
R,19148,36161
B,19150,119
I,19153,57053
B,19155,178
R,19157,36173
B,19160,103
I,19162,57050
B,19165,178
R,19167,36190
B,19169,108
I,19172,57070
B,19174,189
R,19176,36171
B,19179,91
I,19181,57028
B,19183,195
R,19186,36167
B,19188,102
I,19191,57059
B,19193,178
R,19195,36148
B,19198,102
I,19200,57080
B,19202,181
R,19205,36173
B,19207,104
I,19210,57072
B,19212,172
R,19214,36146
B,19217,114
I,19219,57061
B,19221,180
R,19224,36193
B,19226,104
I,19228,57061
B,19231,174
R,19233,36170
B,19236,113
I,19238,57071
B,19240,182
R,19243,36164
B,19245,96
I,19247,57027
B,19250,188
R,19252,36175
B,19255,107
I,19257,57079
B,19259,180
R,19262,36149
B,19264,102
I,19266,57101
B,19269,187
R,19271,36174
B,19273,105
I,19276,57097
B,19278,171
R,19281,36155
B,19283,115
I,19285,57085
B,19288,187
R,19290,36161
B,19292,106
I,19295,57078
B,19297,174
R,19300,36180
B,19302,116
I,19304,57079
B,19307,186
R,19309,36169
B,19311,100
I,19314,57114
B,19316,190
R,19318,36165
B,19321,102
I,19323,57081
B,19326,180
R,19328,36149
B,19330,103
I,19333,57085
B,19335,193
R,19337,36163
B,19340,107
I,19342,57066
B,19345,179
R,19347,36148
B,19349,120
I,19352,57085
B,19354,180
R,19356,36152
B,19359,108
I,19361,57072
B,19363,176
R,19366,36168
B,19368,115
I,19371,57072
B,19373,183
R,19375,36140
B,19378,97
I,19380,57045
B,19382,190
R,19385,36163
B,19387,103
I,19390,57079
B,19392,183
R,19394,36132
B,19397,100
I,19399,57110
B,19401,190
R,19404,36164
B,19406,106
I,19408,57088
B,19411,175
R,19413,36164
B,19416,114
I,19418,57128
B,19420,181
R,19423,36167
B,19425,108
I,19427,57113
B,19430,174
R,19432,36180
B,19435,121
I,19437,57114
B,19439,190
R,19442,36181
B,19444,101
I,19446,57119
B,19449,190
R,19451,36183
B,19454,103
I,19456,57124
B,19458,184
R,19461,36176
B,19463,98
I,19465,57104
B,19468,191
R,19470,36188
B,19472,104
I,19475,57119
B,19477,178
R,19480,36181
B,19482,108
I,19484,57119
B,19487,184
R,19489,36164
B,19491,104
I,19494,57091
B,19496,167
R,19498,36167
B,19501,117
I,19503,57086
B,19506,182
R,19508,36160
B,19510,99
I,19513,57024
B,19515,182
R,19517,36151
B,19520,103
I,19522,57051
B,19525,184
R,19527,36124
B,19529,95
I,19532,56989
B,19534,193
R,19536,36127
B,19539,104
I,19541,57026
B,19543,180
R,19546,36107
B,19548,107
I,19551,57023
B,19553,185
R,19555,36098
B,19558,104
I,19560,57008
B,19562,171
R,19565,36099
B,19567,116
I,19570,57005
B,19572,184
R,19574,36103
B,19577,100
I,19579,56982
B,19581,180
R,19584,36128
B,19586,107
I,19588,56970
B,19591,181
R,19593,36088
B,19596,96
I,19598,56925
B,19600,196
R,19603,36097
B,19605,102
I,19607,56961
B,19610,180
R,19612,36072
B,19615,103
I,19617,56956
B,19619,185
R,19622,36079
B,19624,105
I,19626,56951
B,19629,174
R,19631,36067
B,19633,115
I,19636,56939
B,19638,178
R,19641,36072
B,19643,103
I,19645,56933
B,19648,181
R,19650,36094
B,19652,109
I,19655,56930
B,19657,176
R,19660,36069
B,19662,94
I,19664,56889
B,19667,197
R,19669,36070
B,19671,103
I,19674,56935
B,19676,180
R,19679,36057
B,19681,102
I,19683,56950
B,19686,184
R,19688,36089
B,19690,104
I,19693,56972
B,19695,168
R,19697,36081
B,19700,119
I,19702,56966
B,19705,178
R,19707,36086
B,19709,105
I,19712,56972
B,19714,177
R,19716,36101
B,19719,107
I,19721,56985
B,19724,178
R,19726,36100
B,19728,92
I,19731,56962
B,19733,192
R,19735,36136
B,19738,104
I,19740,57018
B,19742,176
R,19745,36104
B,19747,97
I,19750,56999
B,19752,189
R,19754,36122
B,19757,101
I,19759,57043
B,19761,171
R,19764,36110
B,19766,112
I,19769,57059
B,19771,175
R,19773,36120
B,19776,102
I,19778,57052
B,19780,176
R,19783,36139
B,19785,112
I,19787,57043
B,19790,180
R,19792,36115
B,19795,95
I,19797,57006
B,19799,190
R,19802,36121
B,19804,103
I,19806,57047
B,19809,182
R,19811,36100
B,19814,100
I,19816,57061
B,19818,193
R,19821,36116
B,19823,105
I,19825,57070
B,19828,171
R,19830,36099
B,19832,111
I,19835,57071
B,19837,184
R,19840,36128
B,19842,105
I,19844,57061
B,19847,177
R,19849,36123
B,19851,114
I,19854,57050
B,19856,181
R,19859,36115
B,19861,94
I,19863,57027
B,19866,191
R,19868,36135
B,19870,102
I,19873,57086
B,19875,183
R,19877,36106
B,19880,93
I,19882,57039
B,19885,194
R,19887,36129
B,19889,102
I,19892,57087
B,19894,175
R,19896,36116
B,19899,109
I,19901,57075
B,19904,182
R,19906,36125
B,19908,104
I,19911,57081
B,19913,173
R,19915,36114
B,19918,116
I,19920,57071
B,19922,182
R,19925,36126
B,19927,97
I,19930,57032
B,19932,187
R,19934,36124
B,19937,102
I,19939,57074
B,19941,179
R,19944,36098
B,19946,94
I,19949,57020
B,19951,193
R,19953,36115
B,19956,106
I,19958,57084
B,19960,177
R,19963,36117
B,19965,107
I,19967,57093
B,19970,183
R,19972,36120
B,19975,103
I,19977,57095
B,19979,176
R,19982,36136
B,19984,119
I,19986,57111
B,19989,178
R,19991,36140
B,19994,99
I,19996,57077
B,19998,181
R,20001,36168
B,20003,116
I,20005,57113
B,20008,181
R,20010,36132
B,20012,93
I,20015,57087
B,20017,195
R,20020,36140
B,20022,103
I,20024,57131
B,20027,178
R,20029,36118
B,20031,102
I,20034,57127
B,20036,188
R,20038,36130
B,20041,105
I,20043,57129
B,20046,179
R,20048,36132
B,20050,113
I,20053,57121
B,20055,180
R,20057,36138
B,20060,103
I,20062,57108
B,20065,180
R,20067,36150
B,20069,106
I,20072,57142
B,20074,181
R,20076,36132
B,20079,95
I,20081,57104
B,20084,192
R,20086,36156
B,20088,101
I,20091,57158
B,20093,183
R,20095,36132
B,20098,103
I,20100,57171
B,20102,185
R,20105,36159
B,20107,107
I,20110,57172
B,20112,172
R,20114,36141
B,20117,117
I,20119,57156
B,20121,180
R,20124,36165
B,20126,102
I,20129,57168
B,20131,174
R,20133,36169
B,20136,111
I,20138,57165
B,20140,183
R,20143,36167
B,20145,92
I,20147,57118
B,20150,187
R,20152,36173
B,20155,101
I,20157,57180
B,20159,186
R,20162,36151
B,20164,103
I,20166,57184
B,20169,191
R,20171,36170
B,20174,108
I,20176,57172
B,20178,172
R,20181,36169
B,20183,117
I,20185,57180
B,20188,180
R,20190,36162
B,20192,107
I,20195,57186
B,20197,181
R,20200,36168
B,20202,117
I,20204,57183
B,20207,181
R,20209,36161
B,20211,98
I,20214,57128
B,20216,191
R,20218,36163
B,20221,102
I,20223,57155
B,20226,186
R,20228,36126
B,20230,97
I,20233,57109
B,20235,193
R,20237,36131
B,20240,105
I,20242,57129
B,20245,173
R,20247,36118
B,20249,110
I,20252,57116
B,20254,178
R,20256,36100
B,20259,105
I,20261,57084
B,20264,181
R,20266,36123
B,20268,113
I,20271,57087
B,20273,179
R,20275,36120
B,20278,95
I,20280,57031
B,20282,184
R,20285,36122
B,20287,103
I,20290,57075
B,20292,178
R,20294,36087
B,20297,96
I,20299,57048
B,20301,194
R,20304,36117
B,20306,107
I,20308,57080
B,20311,175
R,20313,36089
B,20316,111
I,20318,57075
B,20320,177
R,20323,36100
B,20325,105
I,20327,57046
B,20330,172
R,20332,36096
B,20335,113
I,20337,57059
B,20339,183
R,20342,36100
B,20344,97
I,20346,57000
B,20349,181
R,20351,36117
B,20353,103
I,20356,57056
B,20358,181
R,20361,36092
B,20363,92
I,20365,57019
B,20368,186
R,20370,36099
B,20372,100
I,20375,57068
B,20377,175
R,20380,36112
B,20382,104
I,20384,57084
B,20387,181
R,20389,36109
B,20391,102
I,20394,57097
B,20396,171
R,20399,36121
B,20401,119
I,20403,57104
B,20406,177
R,20408,36111
B,20410,99
I,20413,57055
B,20415,183
R,20417,36127
B,20420,104
I,20422,57116
B,20425,184
R,20427,36137
B,20429,93
I,20432,57081
B,20434,192
R,20436,36137
B,20439,103
I,20441,57129
B,20444,172
R,20446,36138
B,20448,109
I,20451,57148
B,20453,181
R,20455,36132
B,20458,102
I,20460,57152
B,20462,169
R,20465,36131
B,20467,118
I,20470,57164
B,20472,180
R,20474,36141
B,20477,101
I,20479,57176
B,20481,186
R,20484,36152
B,20486,107
I,20489,57154
B,20491,183
R,20493,36152
B,20496,93
I,20498,57131
B,20500,197
R,20503,36177
B,20505,106
I,20507,57179
B,20510,176
R,20512,36165
B,20515,106
I,20517,57211
B,20519,188
R,20522,36183
B,20524,106
I,20526,57203
B,20529,175
R,20531,36172
B,20534,114
I,20536,57216
B,20538,180
R,20541,36189
B,20543,101
I,20545,57212
B,20548,176
R,20550,36198
B,20552,111
I,20555,57223
B,20557,185
R,20560,36191
B,20562,97
I,20564,57188
B,20567,195
R,20569,36191
B,20571,101
I,20574,57235
B,20576,182
R,20579,36187
B,20581,103
I,20583,57252
B,20586,189
R,20588,36205
B,20590,106
I,20593,57284
B,20595,171
R,20597,36202
B,20600,114
I,20602,57256
B,20605,180
R,20607,36204
B,20609,103
I,20612,57272
B,20614,184
R,20616,36212
B,20619,114
I,20621,57275
B,20624,178
R,20626,36212
B,20628,97
I,20631,57247
B,20633,192
R,20635,36236
B,20638,103
I,20640,57297
B,20642,183
R,20645,36215
B,20647,101
I,20650,57328
B,20652,188
R,20654,36240
B,20657,105
I,20659,57341
B,20661,174
R,20664,36245
B,20666,115
I,20669,57344
B,20671,176
R,20673,36256
B,20676,105
I,20678,57340
B,20680,171
R,20683,36273
B,20685,110
I,20688,57353
B,20690,180
R,20692,36258
B,20695,95
I,20697,57322
B,20699,184
R,20702,36250
B,20704,100
I,20706,57367
B,20709,183
R,20711,36255
B,20714,93
I,20716,57337
B,20718,186
R,20721,36266
B,20723,101
I,20725,57380
B,20728,172
R,20730,36257
B,20733,105
I,20735,57385
B,20737,183
R,20740,36264
B,20742,103
I,20744,57370
B,20747,167
R,20749,36260
B,20751,116
I,20754,57376
B,20756,180
R,20759,36269
B,20761,98
I,20763,57335
B,20766,191
R,20768,36276
B,20770,105
I,20773,57390
B,20775,186
R,20778,36256
B,20780,95
I,20782,57370
B,20785,196
R,20787,36274
B,20789,106
I,20792,57455
B,20794,178
R,20796,36269
B,20799,106
I,20801,57419
B,20804,179
R,20806,36307
B,20808,108
I,20811,57418
B,20813,173
R,20815,36294
B,20818,114
I,20820,57418
B,20823,181
R,20825,36278
B,20827,101
I,20830,57404
B,20832,181
R,20834,36293
B,20837,106
I,20839,57410
B,20841,184
R,20844,36282
B,20846,95
I,20849,57371
B,20851,195
R,20853,36290
B,20856,104
I,20858,57408
B,20860,176
R,20863,36245
B,20865,106
I,20868,57407
B,20870,177
R,20872,36273
B,20875,103
I,20877,57379
B,20879,172
R,20882,36257
B,20884,113
I,20886,57376
B,20889,183
R,20891,36241
B,20894,100
I,20896,57363
B,20898,179
R,20901,36261
B,20903,110
I,20905,57382
B,20908,182
R,20910,36239
B,20913,92
I,20915,57341
B,20917,189
R,20920,36235
B,20922,101
I,20924,57379
B,20927,186
R,20929,36258
B,20931,103
I,20934,57391
B,20936,186
R,20939,36244
B,20941,107
I,20943,57374
B,20946,174
R,20948,36234
B,20950,114
I,20953,57375
B,20955,178
R,20958,36223
B,20960,102
I,20962,57366
B,20965,177
R,20967,36248
B,20969,109
I,20972,57352
B,20974,186
R,20976,36217
B,20979,98
I,20981,57276
B,20984,193
R,20986,36192
B,20988,107
I,20991,57319
B,20993,178
R,20995,36177
B,20998,101
I,21000,57301
B,21003,186
R,21005,36211
B,21007,106
I,21010,57285
B,21012,178
R,21014,36182
B,21017,117
I,21019,57281
B,21021,182
R,21024,36186
B,21026,107
I,21029,57261
B,21031,179
R,21033,36187
B,21036,111
I,21038,57240
B,21040,182
R,21043,36173
B,21045,92
I,21048,57211
B,21050,187
R,21052,36181
B,21055,105
I,21057,57233
B,21059,182
R,21062,36170
B,21064,100
I,21066,57239
B,21069,188
R,21071,36149
B,21074,104
I,21076,57219
B,21078,170
R,21081,36147
B,21083,112
I,21085,57241
B,21088,177
R,21090,36153
B,21093,106
I,21095,57219
B,21097,173
R,21100,36170
B,21102,114
I,21104,57221
B,21107,180
R,21109,36146
B,21112,99
I,21114,57193
B,21116,187
R,21119,36169
B,21121,104
I,21123,57231
B,21126,182
R,21128,36143
B,21130,99
I,21133,57207
B,21135,190
R,21138,36183
B,21140,107
I,21142,57253
B,21145,169
R,21147,36171
B,21149,110
I,21152,57266
B,21154,173
R,21157,36176
B,21159,114
I,21161,57283
B,21164,176
R,21166,36206
B,21168,113
I,21171,57324
B,21173,175
R,21175,36210
B,21178,95
I,21180,57296
B,21183,185
R,21185,36245
B,21187,101
I,21190,57360
B,21192,179
R,21194,36211
B,21197,102
I,21199,57370
B,21202,194
R,21204,36258
B,21206,101
I,21209,57400
B,21211,172
R,21213,36227
B,21216,109
I,21218,57421
B,21220,181
R,21223,36260
B,21225,105
I,21228,57412
B,21230,174
R,21232,36250
B,21235,114
I,21237,57396
B,21239,182
R,21242,36258
B,21244,101
I,21247,57392
B,21249,187
R,21251,36262
B,21254,103
I,21256,57390
B,21258,180
R,21261,36218
B,21263,95
I,21265,57343
B,21268,192
R,21270,36220
B,21273,104
I,21275,57360
B,21277,176
R,21280,36176
B,21282,107
I,21284,57352
B,21287,178
R,21289,36215
B,21292,106
I,21294,57340
B,21296,168
R,21299,36212
B,21301,114
I,21303,57331
B,21306,182
R,21308,36206
B,21311,100
I,21313,57337
B,21315,178
R,21318,36221
B,21320,103
I,21322,57355
B,21325,179
R,21327,36200
B,21329,95
I,21332,57327
B,21334,190
R,21337,36237
B,21339,104
I,21341,57375
B,21344,178
R,21346,36225
B,21348,107
I,21351,57403
B,21353,180
R,21356,36238
B,21358,105
I,21360,57404
B,21363,164
R,21365,36238
B,21367,116
I,21370,57409
B,21372,181
R,21374,36247
B,21377,101
I,21379,57412
B,21382,185
R,21384,36260
B,21386,108
I,21389,57417
B,21391,180
R,21393,36249
B,21396,98
I,21398,57384
B,21401,187
R,21403,36260
B,21405,105
I,21408,57441
B,21410,181
R,21412,36225
B,21415,102
I,21417,57446
B,21419,189
R,21422,36238
B,21424,107
I,21427,57446
B,21429,174
R,21431,36251
B,21434,113
I,21436,57431
B,21438,184
R,21441,36262
B,21443,106
I,21446,57440
B,21448,178
R,21450,36262
B,21453,111
I,21455,57450
B,21457,183
R,21460,36258
B,21462,99
I,21464,57402
B,21467,192
R,21469,36262
B,21472,100
I,21474,57460
B,21476,186
R,21479,36256
B,21481,97
I,21483,57423
B,21486,182
R,21488,36279
B,21490,103
I,21493,57481
B,21495,169
R,21498,36272
B,21500,109
I,21502,57474
B,21505,182
R,21507,36278
B,21509,105
I,21512,57474
B,21514,174
R,21517,36279
B,21519,110
I,21521,57482
B,21524,180
R,21526,36278
B,21528,95
I,21531,57440
B,21533,185
R,21535,36284
B,21538,101
I,21540,57508
B,21543,183
R,21545,36269
B,21547,95
I,21550,57454
B,21552,184
R,21554,36278
B,21557,103
I,21559,57518
B,21562,172
R,21564,36296
B,21566,109
I,21569,57533
B,21571,178
R,21573,36293
B,21576,104
I,21578,57529
B,21581,178
R,21583,36308
B,21585,112
I,21588,57556
B,21590,178
R,21592,36310
B,21595,96
I,21597,57526
B,21599,186
R,21602,36333
B,21604,102
I,21607,57554
B,21609,185
R,21611,36295
B,21614,97
I,21616,57522
B,21618,190
R,21621,36331
B,21623,104
I,21625,57545
B,21628,177
R,21630,36301
B,21633,111
I,21635,57566
B,21637,175
R,21640,36310
B,21642,106
I,21644,57529
B,21647,176
R,21649,36300
B,21652,113
I,21654,57514
B,21656,185
R,21659,36301
B,21661,97
I,21663,57475
B,21666,182
R,21668,36294
B,21671,100
I,21673,57515
B,21675,189
R,21678,36286
B,21680,93
I,21682,57476
B,21685,191
R,21687,36275
B,21689,104
I,21692,57529
B,21694,173
R,21697,36275
B,21699,105
I,21701,57544
B,21704,185
R,21706,36277
B,21708,100
I,21711,57521
B,21713,170
R,21716,36278
B,21718,111
I,21720,57531
B,21723,176
R,21725,36300
B,21727,99
I,21730,57484
B,21732,181
R,21734,36281
B,21737,101
I,21739,57526
B,21742,187
R,21744,36286
B,21746,94
I,21749,57498
B,21751,191
R,21753,36284
B,21756,104
I,21758,57507
B,21760,176
R,21763,36251
B,21765,105
I,21768,57509
B,21770,180
R,21772,36260
B,21775,111
I,21777,57484
B,21779,176
R,21782,36243
B,21784,112
I,21787,57467
B,21789,180
R,21791,36237
B,21794,106
I,21796,57470
B,21798,183
R,21801,36260
B,21803,104
I,21805,57449
B,21808,184
R,21810,36226
B,21813,98
I,21815,57411
B,21817,193
R,21820,36235
B,21822,104
I,21824,57444
B,21827,183
R,21829,36208
B,21832,100
I,21834,57417
B,21836,183
R,21839,36225
B,21841,100
I,21843,57409
B,21846,172
R,21848,36186
B,21850,112
I,21853,57404
B,21855,177
R,21858,36215
B,21860,103
I,21862,57386
B,21865,173
R,21867,36212
B,21869,104
I,21872,57378
B,21874,181
R,21877,36179
B,21879,92
I,21881,57333
B,21884,192
R,21886,36214
B,21888,100
I,21891,57389
B,21893,183
R,21895,36183
B,21898,99
I,21900,57370
B,21903,189
R,21905,36205
B,21907,104
I,21910,57388
B,21912,168
R,21914,36200
B,21917,114
I,21919,57382
B,21922,178
R,21924,36206
B,21926,107
I,21929,57386
B,21931,173
R,21933,36205
B,21936,108
I,21938,57403
B,21941,179
R,21943,36207
B,21945,93
I,21948,57363
B,21950,190
R,21952,36232
B,21955,102
I,21957,57425
B,21959,186
R,21962,36220
B,21964,97
I,21967,57390
B,21969,188
R,21971,36229
B,21974,105
I,21976,57445
B,21978,170
R,21981,36240
B,21983,107
I,21985,57458
B,21988,176
R,21990,36236
B,21993,107
I,21995,57445
B,21997,174
R,22000,36248
B,22002,114
I,22004,57455
B,22007,179
R,22009,36247
B,22012,96
I,22014,57433
B,22016,186
R,22019,36255
B,22021,99
I,22023,57437
B,22026,181
R,22028,36244
B,22030,93
I,22033,57462
B,22035,191
R,22038,36254
B,22040,102
I,22042,57504
B,22045,171
R,22047,36248
B,22049,102
I,22052,57530
B,22054,174
R,22057,36255
B,22059,108
I,22061,57524
B,22064,172
R,22066,36283
B,22068,109
I,22071,57570
B,22073,184
R,22075,36271
B,22078,97
I,22080,57479
B,22083,181
R,22085,36285
B,22087,103
I,22090,57551
B,22092,185
R,22094,36264
B,22097,92
I,22099,57503
B,22102,186
R,22104,36281
B,22106,100
I,22109,57539
B,22111,177
R,22113,36277
B,22116,107
I,22118,57554
B,22120,173
R,22123,36271
B,22125,104
I,22128,57525
B,22130,170
R,22132,36271
B,22135,110
I,22137,57541
B,22139,173
R,22142,36269
B,22144,99
I,22147,57481
B,22149,177
R,22151,36280
B,22154,102
I,22156,57553
B,22158,176
R,22161,36277
B,22163,90
I,22165,57511
B,22168,191
R,22170,36271
B,22173,103
I,22175,57563
B,22177,177
R,22180,36263
B,22182,103
I,22184,57577
B,22187,179
R,22189,36286
B,22192,109
I,22194,57567
B,22196,174
R,22199,36284
B,22201,107
I,22203,57552
B,22206,175
R,22208,36276
B,22211,100
I,22213,57547
B,22215,184
R,22218,36291
B,22220,103
I,22222,57548
B,22225,180
R,22227,36278
B,22229,92
I,22232,57540
B,22234,190
R,22237,36277
B,22239,101
I,22241,57574
B,22244,185
R,22246,36257
B,22248,103
I,22251,57577
B,22253,181
R,22256,36286
B,22258,108
I,22260,57580
B,22263,170
R,22265,36270
B,22267,110
I,22270,57588
B,22272,174
R,22274,36275
B,22277,102
I,22279,57561
B,22282,178
R,22284,36281
B,22286,106
I,22289,57551
B,22291,184
R,22293,36256
B,22296,96
I,22298,57507
B,22301,186
R,22303,36269
B,22305,100
I,22308,57546
B,22310,181
R,22312,36235
B,22315,98
I,22317,57510
B,22319,183
R,22322,36235
B,22324,103
I,22327,57529
B,22329,171
R,22331,36229
B,22334,110
I,22336,57541
B,22338,178
R,22341,36241
B,22343,103
I,22346,57521
B,22348,178
R,22350,36246
B,22353,109
I,22355,57528
B,22357,178
R,22360,36233
B,22362,92
I,22364,57472
B,22367,184
R,22369,36234
B,22372,100
I,22374,57522
B,22376,181
R,22379,36217
B,22381,100
I,22383,57512
B,22386,187
R,22388,36209
B,22391,103
I,22393,57496
B,22395,169
R,22398,36212
B,22400,108
I,22402,57482
B,22405,175
R,22407,36208
B,22410,107
I,22412,57470
B,22414,172
R,22417,36199
B,22419,111
I,22421,57466
B,22424,179
R,22426,36207
B,22428,95
I,22431,57424
