,TAG,Value,Time
1153,R,55916,1429
1154,B,0,1430
1155,I,55120,1431
1156,B,0,1432
1157,R,55884,1433
1158,B,0,1434
1159,I,55142,1435
1160,B,0,1436
1161,R,55865,1437
1162,B,0,1438
1163,I,55129,1439
1164,B,0,1440
1165,R,55939,1441
1166,B,0,1442
1167,I,55142,1442
1168,B,0,1444
1169,R,55872,1444
1170,B,0,1445
1171,I,55113,1446
1172,B,0,1447
1173,R,55907,1448
1174,B,0,1449
1175,I,55187,1450
1176,B,0,1451
1177,R,55859,1452
1178,B,0,1453
1179,I,55139,1454
1180,B,0,1455
1181,R,55846,1456
1182,B,0,1457
1183,I,55158,1458
1184,B,0,1459
1185,R,55891,1459
1186,B,0,1461
1187,I,55168,1461
1188,B,0,1462
1189,R,55952,1463
1190,B,0,1464
1191,I,55139,1465
1192,B,0,1466
1193,R,55952,1467
1194,B,0,1468
1195,I,55155,1469
1196,B,0,1470
1197,R,55948,1471
1198,B,0,1472
1199,I,55164,1473
1200,B,0,1474
1201,R,55891,1475
1202,B,0,1476
1203,I,55184,1476
1204,B,0,1478
1205,R,55955,1478
1206,B,0,1479
1207,I,55276,1480
1208,B,0,1481
1209,R,55900,1482
1210,B,0,1483
1211,I,55177,1484
1212,B,0,1485
1213,R,55910,1486
1214,B,0,1487
1215,I,55123,1488
1216,B,0,1489
1217,R,55952,1490
1218,B,0,1491
1219,I,55148,1491
1220,B,0,1493
1221,R,55929,1493
1222,B,0,1494
1223,I,55286,1495
1224,B,0,1496
1225,R,55958,1497
1226,B,0,1498
1227,I,55196,1499
1228,B,0,1500
1229,R,55852,1501
1230,B,0,1502
1231,I,55200,1503
1232,B,0,1504
1233,R,55916,1505
1234,B,0,1506
1235,I,55184,1507
1236,B,0,1508
1237,R,55971,1508
1238,B,0,1510
1239,I,55180,1510
1240,B,0,1511
1241,R,55929,1512
1242,B,0,1513
1243,I,55129,1514
1244,B,0,1515
1245,R,55939,1516
1246,B,0,1517
1247,I,55148,1518
1248,B,0,1519
1249,R,55897,1520
1250,B,0,1521
1251,I,55286,1522
1252,B,0,1523
1253,R,55888,1524
1254,B,0,1525
1255,I,55190,1525
1256,B,0,1527
1257,R,55900,1527
1258,B,0,1528
1259,I,55251,1529
1260,B,0,1530
1261,R,55897,1531
1262,B,0,1532
1263,I,55222,1533
1264,B,0,1534
1265,R,55900,1535
1266,B,0,1536
1267,I,55219,1537
1268,B,0,1538
1269,R,55888,1539
1270,B,0,1540
1271,I,55225,1541
1272,B,0,1542
1273,R,55878,1542
1274,B,0,1544
1275,I,55190,1544
1276,B,0,1545
1277,R,55865,1546
1278,B,0,1547
1279,I,55219,1548
1280,B,0,1549
1281,R,55891,1550
1282,B,0,1551
1283,I,55337,1552
1284,B,0,1553
1285,R,55920,1554
1286,B,0,1555
1287,I,55200,1556
1288,B,0,1557
1289,R,55875,1557
1290,B,0,1559
1291,I,55228,1559
1292,B,0,1560
1293,R,55891,1561
1294,B,0,1562
1295,I,55235,1563
1296,B,0,1564
1297,R,55875,1565
1298,B,0,1566
1299,I,55276,1567
1300,B,0,1568
1301,R,55897,1569
1302,B,0,1570
1303,I,55254,1571
1304,B,0,1572
1305,R,55968,1573
1306,B,0,1574
1307,I,55276,1574
1308,B,0,1576
1309,R,55926,1576
1310,B,0,1577
1311,I,55196,1578
1312,B,0,1579
1313,R,55932,1580
1314,B,0,1581
1315,I,55251,1582
1316,B,0,1583
1317,R,55968,1584
1318,B,0,1585
1319,I,55267,1586
1320,B,0,1587
1321,R,56025,1588
1322,B,0,1589
1323,I,55280,1590
1324,B,0,1591
1325,R,55904,1591
1326,B,0,1593
1327,I,55289,1593
1328,B,0,1594
1329,R,56006,1595
1330,B,0,1596
1331,I,55257,1597
1332,B,0,1598
1333,R,55955,1599
1334,B,0,1600
1335,I,55302,1601
1336,B,0,1602
1337,R,55875,1603
1338,B,0,1604
1339,I,55244,1605
1340,B,0,1606
1341,R,55945,1607
1342,B,0,1608
1343,I,55315,1608
1344,B,0,1610
1345,R,55929,1610
1346,B,0,1611
1347,I,55267,1612
1348,B,0,1613
1349,R,55958,1614
1350,B,0,1615
1351,I,55324,1616
1352,B,0,1617
1353,R,56016,1618
1354,B,0,1619
1355,I,55286,1620
1356,B,0,1621
1357,R,55987,1622
1358,B,0,1623
1359,I,55276,1623
1360,B,0,1625
1361,R,55987,1625
1362,B,0,1626
1363,I,55356,1627
1364,B,0,1628
1365,R,56006,1629
1366,B,0,1630
1367,I,55308,1631
1368,B,0,1632
1369,R,55932,1633
1370,B,0,1634
1371,I,55353,1635
1372,B,0,1636
1373,R,56006,1637
1374,B,0,1638
1375,I,55315,1639
1376,B,0,1640
1377,R,55964,1640
1378,B,0,1642
1379,I,55366,1642
1380,B,0,1643
1381,R,55952,1644
1382,B,0,1645
1383,I,55244,1646
1384,B,0,1647
1385,R,55996,1648
1386,B,0,1649
1387,I,55353,1650
1388,B,0,1651
1389,R,55942,1652
1390,B,0,1653
1391,I,55344,1654
1392,B,0,1655
1393,R,55993,1656
1394,B,0,1657
1395,I,55344,1657
1396,B,0,1659
1397,R,56012,1659
1398,B,0,1660
1399,I,55340,1661
1400,B,0,1662
1401,R,56006,1663
1402,B,0,1664
1403,I,55299,1665
1404,B,0,1666
1405,R,56054,1667
1406,B,0,1668
1407,I,55369,1669
1408,B,0,1670
1409,R,56012,1671
1410,B,0,1672
1411,I,55376,1673
1412,B,0,1674
1413,R,55993,1674
1414,B,0,1676
1415,I,55388,1676
1416,B,0,1677
1417,R,56092,1678
1418,B,0,1679
1419,I,55379,1680
1420,B,0,1681
1421,R,56000,1682
1422,B,0,1683
1423,I,55424,1684
1424,B,0,1685
1425,R,56025,1686
1426,B,0,1687
1427,I,55376,1688
1428,B,0,1689
1429,R,56054,1689
1430,B,0,1691
1431,I,55369,1691
1432,B,0,1692
1433,R,56057,1693
1434,B,0,1694
1435,I,55392,1695
1436,B,0,1696
1437,R,56038,1697
1438,B,0,1698
1439,I,55353,1699
1440,B,0,1700
1441,R,55996,1701
1442,B,0,1702
1443,I,55440,1703
1444,B,0,1704
1445,R,56121,1705
1446,B,0,1706
1447,I,55513,1706
1448,B,0,1708
1449,R,56025,1708
1450,B,0,1709
1451,I,55446,1710
1452,B,0,1711
1453,R,56009,1712
1454,B,0,1713
1455,I,55404,1714
1456,B,0,1715
1457,R,56006,1716
1458,B,0,1717
1459,I,55427,1718
1460,B,0,1719
1461,R,56012,1720
1462,B,0,1721
1463,I,55436,1722
1464,B,0,1723
1465,R,56067,1723
1466,B,0,1725
1467,I,55449,1725
1468,B,0,1726
1469,R,56032,1727
1470,B,0,1728
1471,I,55372,1729
1472,B,0,1730
1473,R,56064,1731
1474,B,0,1732
1475,I,55449,1733
1476,B,0,1734
1477,R,56028,1735
1478,B,0,1736
1479,I,55446,1737
1480,B,0,1738
1481,R,56044,1739
1482,B,0,1740
1483,I,55420,1740
1484,B,0,1742
1485,R,56083,1742
1486,B,0,1743
1487,I,55449,1744
1488,B,0,1745
