TAG,Time,Value
I,68974,35875
B,68976,289
R,68979,22973
B,68981,73
I,68983,35604
B,68986,124
R,68988,22769
B,68990,232
I,68993,35968
B,68995,224
R,68997,22804
B,69000,80
I,69002,35577
B,69005,137
R,69007,22977
B,69009,245
I,69012,35848
B,69014,127
R,69016,22650
B,69019,75
I,69021,35674
B,69024,269
R,69026,23045
B,69028,184
I,69031,35757
B,69033,126
R,69035,22669
B,69038,86
I,69040,35907
B,69042,305
R,69045,22947
B,69047,90
I,69050,35600
B,69052,125
R,69054,22759
B,69057,211
I,69059,36005
B,69061,242
R,69064,22821
B,69066,85
I,69068,35562
B,69071,132
R,69073,22929
B,69076,267
I,69078,35899
B,69080,142
R,69083,22690
B,69085,77
I,69087,35651
B,69090,250
R,69092,23012
B,69095,194
I,69097,35786
B,69099,123
R,69102,22658
B,69104,82
I,69106,35846
B,69109,305
R,69111,22940
B,69113,94
I,69116,35580
B,69118,123
R,69121,22745
B,69123,185
I,69125,35960
B,69128,253
R,69130,22855
B,69132,77
I,69135,35595
B,69137,128
R,69140,22930
B,69142,264
I,69144,35918
B,69147,158
R,69149,22689
B,69151,77
I,69154,35702
B,69156,237
R,69158,23057
B,69161,202
I,69163,35848
B,69166,125
R,69168,22647
B,69170,71
I,69173,35851
B,69175,322
R,69177,22951
B,69180,111
I,69182,35634
B,69185,121
R,69187,22705
B,69189,172
I,69192,36030
B,69194,260
R,69196,22868
B,69199,79
I,69201,35606
B,69203,126
R,69206,22934
B,69208,274
I,69211,35958
B,69213,169
R,69215,22722
B,69218,77
I,69220,35679
B,69222,209
R,69225,23071
B,69227,215
I,69229,35838
B,69232,121
R,69234,22678
B,69237,77
I,69239,35845
B,69241,326
R,69244,23004
B,69246,124
I,69248,35688
B,69251,124
R,69253,22670
B,69256,145
I,69258,36022
B,69260,276
R,69263,22886
B,69265,77
I,69267,35637
B,69270,120
R,69272,22860
B,69274,271
I,69277,35972
B,69279,182
R,69282,22699
B,69284,80
I,69286,35681
B,69289,185
R,69291,23014
B,69293,219
I,69296,35932
B,69298,128
R,69301,22628
B,69303,75
I,69305,35805
B,69308,311
R,69310,23013
B,69312,145
I,69315,35713
B,69317,118
R,69319,22691
B,69322,127
I,69324,36014
B,69327,273
R,69329,22926
B,69331,77
I,69334,35606
B,69336,114
R,69338,22830
B,69341,256
I,69343,36024
B,69346,206
R,69348,22773
B,69350,82
I,69353,35676
B,69355,167
R,69357,22969
B,69360,240
I,69362,35956
B,69364,126
R,69367,22650
B,69369,74
I,69372,35796
B,69374,308
R,69376,23017
B,69379,165
I,69381,35744
B,69383,118
R,69386,22634
B,69388,107
I,69390,36020
B,69393,292
R,69395,22952
B,69398,73
I,69400,35665
B,69402,127
R,69405,22821
B,69407,233
I,69409,35998
B,69412,218
R,69414,22750
B,69417,76
I,69419,35698
B,69421,155
R,69424,22941
B,69426,246
I,69428,35934
B,69431,125
R,69433,22678
B,69435,74
I,69438,35780
B,69440,294
R,69443,23001
B,69445,173
I,69447,35784
B,69450,129
R,69452,22679
B,69454,91
I,69457,35943
B,69459,311
R,69461,22900
B,69464,77
I,69466,35616
B,69469,121
R,69471,22718
B,69473,221
I,69476,35991
B,69478,235
R,69480,22747
B,69483,76
I,69485,35569
B,69488,139
R,69490,22931
B,69492,253
I,69495,35868
B,69497,136
R,69499,22629
B,69502,76
I,69504,35626
B,69506,263
R,69509,22950
B,69511,186
I,69514,35681
B,69516,123
R,69518,22572
B,69521,83
I,69523,35855
B,69525,308
R,69528,22887
B,69530,92
I,69533,35519
B,69535,121
R,69537,22679
B,69540,205
I,69542,35952
B,69544,245
R,69547,22769
B,69549,75
I,69551,35538
B,69554,127
R,69556,22886
B,69559,262
I,69561,35883
B,69563,152
R,69566,22605
B,69568,76
I,69570,35645
B,69573,242
R,69575,22939
B,69578,199
I,69580,35774
B,69582,136
R,69585,22590
B,69587,68
I,69589,35850
B,69592,320
R,69594,22921
B,69596,103
I,69599,35612
B,69601,122
R,69604,22659
B,69606,181
I,69608,35949
B,69611,249
R,69613,22812
B,69615,78
I,69618,35542
B,69620,116
R,69622,22857
B,69625,268
I,69627,35951
B,69630,161
R,69632,22630
B,69634,79
I,69637,35634
B,69639,220
R,69641,22993
B,69644,209
I,69646,35839
B,69649,119
R,69651,22610
B,69653,70
I,69656,35801
B,69658,318
R,69660,22961
B,69663,121
I,69665,35665
B,69667,125
R,69670,22666
B,69672,165
I,69675,35946
B,69677,262
R,69679,22851
B,69682,75
I,69684,35545
B,69686,114
R,69689,22803
B,69691,265
I,69694,35885
B,69696,176
R,69698,22667
B,69701,78
I,69703,35641
B,69705,199
R,69708,22959
B,69710,213
I,69712,35823
B,69715,135
R,69717,22612
B,69720,72
I,69722,35783
B,69724,309
R,69727,22909
B,69729,130
I,69731,35667
B,69734,123
R,69736,22610
B,69739,137
I,69741,35994
B,69743,273
R,69746,22808
B,69748,79
I,69750,35537
B,69753,115
R,69755,22802
B,69757,263
I,69760,35945
B,69762,193
R,69765,22723
B,69767,75
I,69769,35603
B,69772,184
R,69774,22985
B,69776,222
I,69779,35846
B,69781,126
R,69784,22608
B,69786,76
I,69788,35789
B,69791,308
R,69793,22920
B,69795,150
I,69798,35687
B,69800,114
R,69802,22646
B,69805,118
I,69807,35955
B,69810,280
R,69812,22863
B,69814,69
I,69817,35606
B,69819,121
R,69821,22775
B,69824,244
I,69826,36021
B,69829,219
R,69831,22718
B,69833,76
I,69836,35636
B,69838,157
R,69840,22908
B,69843,246
I,69845,35929
B,69847,125
R,69850,22575
B,69852,73
I,69855,35771
B,69857,295
R,69859,22923
B,69862,169
I,69864,35780
B,69866,130
R,69869,22610
B,69871,98
I,69873,35933
B,69876,299
R,69878,22870
B,69881,72
I,69883,35605
B,69885,123
R,69888,22730
B,69890,232
I,69892,36033
B,69895,219
R,69897,22713
B,69900,74
I,69902,35611
B,69904,139
R,69907,22937
B,69909,251
I,69911,35940
B,69914,133
R,69916,22615
B,69918,74
I,69921,35727
B,69923,276
R,69926,22984
B,69928,180
I,69930,35808
B,69933,116
R,69935,22627
B,69937,86
I,69940,35939
B,69942,315
R,69945,22899
B,69947,81
I,69949,35664
B,69952,124
R,69954,22709
B,69956,213
I,69959,36016
B,69961,235
R,69963,22767
B,69966,75
I,69968,35616
B,69971,133
R,69973,22868
B,69975,260
I,69978,35953
B,69980,145
R,69982,22599
B,69985,76
I,69987,35736
B,69989,253
R,69992,22985
B,69994,194
I,69997,35823
B,69999,123
R,70001,22561
B,70004,79
I,70006,35945
B,70008,316
R,70011,22911
B,70013,97
I,70016,35660
B,70018,122
R,70020,22672
B,70023,192
I,70025,36065
B,70027,252
R,70030,22777
B,70032,79
I,70034,35658
B,70037,115
R,70039,22850
B,70042,266
I,70044,35969
B,70046,150
R,70049,22613
B,70051,76
I,70053,35708
B,70056,238
R,70058,22938
B,70061,201
I,70063,35881
B,70065,131
R,70068,22616
B,70070,76
I,70072,35884
B,70075,320
R,70077,22912
B,70079,108
I,70082,35711
B,70084,132
R,70087,22663
B,70089,176
I,70091,36070
B,70094,259
R,70096,22779
B,70098,74
I,70101,35633
B,70103,123
R,70106,22829
B,70108,276
I,70110,35990
B,70113,164
R,70115,22597
B,70117,74
I,70120,35743
B,70122,215
R,70124,22948
B,70127,214
I,70129,35882
B,70132,126
R,70134,22582
B,70136,71
I,70139,35894
B,70141,326
R,70143,22868
B,70146,125
I,70148,35696
B,70150,116
R,70153,22634
B,70155,147
I,70158,35991
B,70160,272
R,70162,22775
B,70165,72
I,70167,35631
B,70169,115
R,70172,22805
B,70174,260
I,70177,35961
B,70179,182
R,70181,22621
B,70184,77
I,70186,35668
B,70188,189
R,70191,22950
B,70193,219
I,70195,35851
B,70198,126
R,70200,22544
B,70203,76
I,70205,35812
B,70207,311
R,70210,22880
B,70212,142
I,70214,35666
B,70217,122
R,70219,22567
B,70222,128
I,70224,35958
B,70226,270
R,70229,22754
B,70231,75
I,70233,35561
B,70236,118
R,70238,22679
B,70240,266
I,70243,35928
B,70245,199
R,70248,22563
B,70250,76
I,70252,35567
B,70255,168
R,70257,22878
B,70259,228
I,70262,35828
B,70264,130
R,70267,22527
B,70269,73
I,70271,35694
B,70274,311
R,70276,22875
B,70278,158
I,70281,35657
B,70283,120
R,70285,22542
B,70288,109
I,70290,35949
B,70293,289
R,70295,22829
B,70297,71
I,70300,35531
B,70302,122
R,70304,22697
B,70307,250
I,70309,35936
B,70312,220
R,70314,22609
B,70316,76
I,70319,35611
B,70321,158
R,70323,22877
B,70326,239
I,70328,35875
B,70330,129
R,70333,22521
B,70335,76
I,70338,35775
B,70340,297
R,70342,22908
B,70345,171
I,70347,35756
B,70349,123
R,70352,22503
B,70354,90
I,70356,35953
B,70359,305
R,70361,22864
B,70364,75
I,70366,35595
B,70368,115
R,70371,22660
B,70373,225
I,70375,36011
B,70378,225
R,70380,22725
B,70383,81
I,70385,35615
B,70387,134
R,70390,22781
B,70392,256
I,70394,35902
B,70397,132
R,70399,22574
B,70401,73
I,70404,35709
B,70406,269
R,70409,22865
B,70411,185
I,70413,35783
B,70416,118
R,70418,22549
B,70420,84
I,70423,35901
B,70425,318
R,70427,22853
B,70430,86
I,70432,35608
B,70435,127
R,70437,22610
B,70439,206
I,70442,35977
B,70444,249
R,70446,22682
B,70449,79
I,70451,35588
B,70454,113
R,70456,22762
B,70458,259
I,70461,35936
B,70463,146
R,70465,22515
B,70468,70
I,70470,35673
B,70472,243
R,70475,22894
B,70477,193
I,70480,35767
B,70482,127
R,70484,22517
B,70487,70
I,70489,35873
B,70491,318
R,70494,22856
B,70496,99
I,70499,35625
B,70501,120
R,70503,22628
B,70506,179
I,70508,36010
B,70510,257
R,70513,22727
B,70515,70
I,70517,35549
B,70520,116
R,70522,22767
B,70525,266
I,70527,35882
B,70529,161
R,70532,22527
B,70534,77
I,70536,35676
B,70539,227
R,70541,22860
B,70544,201
I,70546,35835
B,70548,121
R,70551,22519
B,70553,71
I,70555,35851
B,70558,315
R,70560,22880
B,70562,116
I,70565,35676
B,70567,130
R,70570,22567
B,70572,163
I,70574,35970
B,70577,256
R,70579,22724
B,70581,73
I,70584,35565
B,70586,121
R,70588,22744
B,70591,269
I,70593,35946
B,70596,174
R,70598,22581
B,70600,76
I,70603,35652
B,70605,206
R,70607,22910
B,70610,217
I,70612,35880
B,70615,118
R,70617,22490
B,70619,74
I,70622,35834
B,70624,318
R,70626,22873
B,70629,136
I,70631,35708
B,70633,127
R,70636,22537
B,70638,133
I,70641,35972
B,70643,272
R,70645,22741
B,70648,78
I,70650,35578
B,70652,121
R,70655,22716
B,70657,261
I,70660,35948
B,70662,207
R,70664,22569
B,70667,78
I,70669,35656
B,70671,180
R,70674,22826
B,70676,226
I,70678,35899
B,70681,124
R,70683,22502
B,70686,74
I,70688,35800
B,70690,304
R,70693,22867
B,70695,149
I,70697,35758
B,70700,126
R,70702,22545
B,70705,118
I,70707,36045
B,70709,282
R,70712,22797
B,70714,73
I,70716,35638
B,70719,119
R,70721,22669
B,70723,260
I,70726,35986
B,70728,210
R,70731,22591
B,70733,80
I,70735,35675
B,70738,167
R,70740,22826
B,70742,243
I,70745,35922
B,70747,125
R,70750,22511
B,70752,75
I,70754,35779
B,70757,294
R,70759,22860
B,70761,167
I,70764,35776
B,70766,121
R,70768,22513
B,70771,104
I,70773,35998
B,70776,299
R,70778,22805
B,70780,72
I,70783,35611
B,70785,126
R,70787,22593
B,70790,231
I,70792,36015
B,70794,230
R,70797,22629
B,70799,77
I,70802,35615
B,70804,139
R,70806,22859
B,70809,250
I,70811,35912
B,70813,130
R,70816,22514
B,70818,76
I,70821,35739
B,70823,284
R,70825,22851
B,70828,178
I,70830,35769
B,70832,125
R,70835,22533
B,70837,95
I,70839,35947
B,70842,312
R,70844,22757
B,70847,82
I,70849,35618
B,70851,129
R,70854,22587
B,70856,216
I,70858,35971
B,70861,234
R,70863,22650
B,70866,78
I,70868,35588
B,70870,126
R,70873,22749
B,70875,256
I,70877,35919
B,70880,136
R,70882,22492
B,70884,77
I,70887,35714
B,70889,263
R,70892,22825
B,70894,187
I,70896,35793
B,70899,123
R,70901,22450
B,70903,77
I,70906,35903
B,70908,312
R,70910,22769
B,70913,92
I,70915,35600
B,70918,120
R,70920,22573
B,70922,200
I,70925,36018
B,70927,252
R,70929,22657
B,70932,74
I,70934,35549
B,70937,123
R,70939,22699
B,70941,268
I,70944,35916
B,70946,154
R,70948,22468
B,70951,78
I,70953,35628
B,70955,241
R,70958,22847
B,70960,201
I,70963,35769
B,70965,121
R,70967,22405
B,70970,73
I,70972,35814
B,70974,323
R,70977,22791
B,70979,105
I,70982,35548
B,70984,119
R,70986,22490
B,70989,173
I,70991,35899
B,70993,258
R,70996,22665
B,70998,74
I,71000,35505
B,71003,122
R,71005,22669
B,71008,266
I,71010,35887
B,71012,163
R,71015,22482
B,71017,74
I,71019,35589
B,71022,220
R,71024,22820
B,71027,205
I,71029,35771
B,71031,130
R,71034,22405
B,71036,71
I,71038,35826
B,71041,314
R,71043,22785
B,71045,122
I,71048,35671
B,71050,126
R,71053,22502
B,71055,152
I,71057,35933
B,71060,271
R,71062,22646
B,71064,71
I,71067,35502
B,71069,122
R,71072,22645
B,71074,263
I,71076,35897
B,71079,183
R,71081,22494
B,71083,74
I,71086,35599
B,71088,199
R,71090,22783
