TAG,Time,Value
B,16244,585
R,16246,29503
B,16249,553
I,16251,41230
B,16254,650
R,16256,29576
B,16258,533
I,16261,41160
B,16263,584
R,16265,29575
B,16268,593
I,16270,41279
B,16273,593
R,16275,29513
B,16277,528
I,16280,41146
B,16282,617
R,16284,29602
B,16287,589
I,16289,41175
B,16291,590
R,16294,29579
B,16296,527
I,16299,41210
B,16301,648
R,16303,29635
B,16306,548
I,16308,41188
B,16310,591
R,16313,29548
B,16315,545
I,16318,41262
B,16320,656
R,16322,29608
B,16325,532
I,16327,41183
B,16329,579
R,16332,29581
B,16334,590
I,16336,41298
B,16339,606
R,16341,29573
B,16344,525
I,16346,41184
B,16348,612
R,16351,29642
B,16353,598
I,16355,41216
B,16358,600
R,16360,29513
B,16363,527
I,16365,41228
B,16367,643
R,16370,29621
B,16372,547
I,16374,41215
B,16377,588
R,16379,29550
B,16382,549
I,16384,41265
B,16386,651
R,16389,29596
B,16391,539
I,16393,41215
B,16396,576
R,16398,29577
B,16400,585
I,16403,41306
B,16405,611
R,16408,29561
B,16410,521
I,16412,41205
B,16415,605
R,16417,29628
B,16419,598
I,16422,41254
B,16424,596
R,16427,29531
B,16429,531
I,16431,41237
B,16434,639
R,16436,29649
B,16438,558
I,16441,41269
B,16443,587
R,16445,29575
B,16448,544
I,16450,41310
B,16453,652
R,16455,29619
B,16457,549
I,16460,41243
B,16462,590
R,16464,29581
B,16467,576
I,16469,41339
B,16472,618
R,16474,29599
B,16476,524
I,16479,41258
B,16481,606
R,16483,29644
B,16486,594
I,16488,41300
B,16490,602
R,16493,29598
B,16495,533
I,16498,41287
B,16500,638
R,16502,29645
B,16505,566
I,16507,41270
B,16509,587
R,16512,29553
B,16514,541
I,16517,41334
B,16519,658
R,16521,29647
B,16524,547
I,16526,41254
B,16528,577
R,16531,29591
B,16533,582
I,16535,41330
B,16538,631
R,16540,29592
B,16543,527
I,16545,41264
B,16547,594
R,16550,29655
B,16552,592
I,16554,41323
B,16557,607
R,16559,29589
B,16562,522
I,16564,41290
B,16566,635
R,16569,29639
B,16571,566
I,16573,41307
B,16576,587
R,16578,29576
B,16580,537
I,16583,41298
B,16585,655
R,16588,29604
B,16590,543
I,16592,41234
B,16595,578
R,16597,29540
B,16599,573
I,16602,41266
B,16604,635
R,16607,29539
B,16609,532
I,16611,41139
B,16614,596
R,16616,29547
B,16618,596
I,16621,41190
B,16623,595
R,16626,29516
B,16628,534
I,16630,41120
B,16633,626
R,16635,29588
B,16637,576
I,16640,41140
B,16642,586
R,16644,29452
B,16647,532
I,16649,41053
B,16652,652
R,16654,29523
B,16656,550
I,16659,41024
B,16661,590
R,16663,29433
B,16666,567
I,16668,41122
B,16671,643
R,16673,29468
B,16675,527
I,16678,41029
B,16680,588
R,16682,29515
B,16685,597
I,16687,41079
B,16689,604
R,16692,29460
B,16694,528
I,16697,41030
B,16699,619
R,16701,29519
B,16704,578
I,16706,41095
B,16708,595
R,16711,29428
B,16713,527
I,16716,41076
B,16718,651
R,16720,29547
B,16723,550
I,16725,41037
B,16727,583
R,16730,29455
B,16732,562
I,16734,41136
B,16737,648
R,16739,29499
B,16742,535
I,16744,41053
B,16746,585
R,16749,29505
B,16751,596
I,16753,41159
B,16756,611
R,16758,29501
B,16761,531
I,16763,41053
B,16765,616
R,16768,29537
B,16770,594
I,16772,41081
B,16775,598
R,16777,29433
B,16780,530
I,16782,41074
B,16784,653
R,16787,29546
B,16789,546
I,16791,41086
B,16794,586
R,16796,29447
B,16798,557
I,16801,41136
B,16803,654
R,16806,29509
B,16808,533
I,16810,41061
B,16813,588
R,16815,29506
B,16817,594
I,16820,41154
B,16822,617
R,16825,29485
B,16827,530
I,16829,41061
B,16832,607
R,16834,29581
B,16836,586
I,16839,41092
B,16841,600
R,16843,29450
B,16846,529
I,16848,41098
B,16851,639
R,16853,29535
B,16855,554
I,16858,41111
B,16860,591
R,16862,29446
B,16865,550
I,16867,41151
B,16870,655
R,16872,29534
B,16874,537
I,16877,41047
B,16879,593
R,16881,29461
B,16884,583
I,16886,41156
B,16888,615
R,16891,29488
B,16893,529
I,16896,41049
B,16898,601
R,16900,29534
B,16903,592
I,16905,41155
B,16907,600
R,16910,29457
B,16912,530
I,16915,41111
B,16917,645
R,16919,29575
B,16922,558
I,16924,41122
B,16926,577
R,16929,29462
B,16931,544
I,16933,41143
B,16936,647
R,16938,29546
B,16941,542
I,16943,41069
B,16945,586
R,16948,29511
B,16950,582
I,16952,41162
B,16955,632
R,16957,29508
B,16960,523
I,16962,41072
B,16964,602
R,16967,29563
B,16969,592
I,16971,41166
B,16974,615
R,16976,29473
B,16979,527
I,16981,41128
B,16983,635
R,16986,29559
B,16988,567
I,16990,41135
B,16993,594
R,16995,29504
B,16997,547
I,17000,41145
B,17002,656
R,17005,29543
B,17007,553
I,17009,41092
B,17012,591
R,17014,29501
B,17016,586
I,17019,41199
B,17021,636
R,17024,29530
B,17026,541
I,17028,41108
B,17031,610
R,17033,29547
B,17035,604
I,17038,41191
B,17040,619
R,17042,29510
B,17045,537
I,17047,41165
B,17050,639
R,17052,29600
B,17054,586
I,17057,41143
B,17059,597
R,17061,29504
B,17064,549
I,17066,41199
B,17069,660
R,17071,29600
B,17073,561
I,17076,41156
B,17078,603
R,17080,29516
B,17083,581
I,17085,41226
B,17087,649
R,17090,29550
B,17092,543
I,17095,41143
B,17097,605
R,17099,29534
B,17102,613
I,17104,41199
B,17106,609
R,17109,29526
B,17111,536
I,17114,41166
B,17116,636
R,17118,29624
B,17121,588
I,17123,41186
B,17125,613
R,17128,29512
B,17130,541
I,17133,41227
B,17135,667
R,17137,29603
B,17140,557
I,17142,41198
B,17144,589
R,17147,29545
B,17149,578
I,17151,41303
B,17154,660
R,17156,29548
B,17159,547
I,17161,41164
B,17163,607
R,17166,29592
B,17168,612
I,17170,41278
B,17173,613
R,17175,29548
B,17178,541
I,17180,41186
B,17182,643
R,17185,29620
B,17187,589
I,17189,41205
B,17192,599
R,17194,29529
B,17196,544
I,17199,41241
B,17201,668
R,17204,29557
B,17206,559
I,17208,41218
B,17211,594
R,17213,29554
B,17215,580
I,17218,41286
B,17220,656
R,17223,29578
B,17225,545
I,17227,41216
B,17230,605
R,17232,29557
B,17234,609
I,17237,41286
B,17239,615
R,17241,29565
B,17244,544
I,17246,41217
B,17249,623
R,17251,29646
B,17253,598
I,17256,41275
B,17258,604
R,17260,29561
B,17263,537
I,17265,41254
B,17268,662
R,17270,29647
B,17272,562
I,17275,41248
B,17277,604
R,17279,29556
B,17282,561
I,17284,41320
B,17287,654
R,17289,29576
B,17291,546
I,17294,41228
B,17296,593
R,17298,29552
B,17301,598
I,17303,41311
B,17305,617
R,17308,29581
B,17310,539
I,17313,41270
B,17315,617
R,17317,29605
B,17320,597
I,17322,41299
B,17324,601
R,17327,29557
B,17329,535
I,17332,41276
B,17334,658
R,17336,29639
B,17339,558
I,17341,41252
B,17343,592
R,17346,29512
B,17348,553
I,17350,41335
B,17353,665
R,17355,29618
B,17358,547
I,17360,41224
B,17362,592
R,17365,29597
B,17367,599
I,17369,41352
B,17372,613
R,17374,29568
B,17377,537
I,17379,41279
B,17381,611
R,17384,29585
B,17386,604
I,17388,41288
B,17391,611
R,17393,29553
B,17396,534
I,17398,41269
B,17400,648
R,17403,29612
B,17405,569
I,17407,41302
B,17410,593
R,17412,29544
B,17414,546
I,17417,41346
B,17419,665
R,17422,29600
B,17424,555
I,17426,41221
B,17429,593
R,17431,29541
B,17433,588
I,17436,41380
B,17438,627
R,17441,29574
B,17443,531
I,17445,41294
B,17448,614
R,17450,29609
B,17452,603
I,17455,41334
B,17457,613
R,17459,29572
B,17462,537
I,17464,41311
B,17467,652
R,17469,29673
B,17471,573
I,17474,41338
B,17476,592
R,17478,29550
B,17481,545
I,17483,41381
B,17486,657
R,17488,29637
B,17490,544
I,17493,41300
B,17495,578
R,17497,29544
B,17500,575
I,17502,41429
B,17504,611
R,17507,29579
B,17509,518
I,17512,41292
B,17514,587
R,17516,29558
B,17519,582
I,17521,41354
B,17523,600
R,17526,29525
B,17528,515
I,17531,41288
B,17533,624
R,17535,29578
B,17538,558
I,17540,41273
B,17542,578
R,17545,29493
B,17547,526
I,17549,41284
B,17552,647
R,17554,29534
B,17557,533
I,17559,41184
B,17561,575
R,17564,29413
B,17566,558
I,17568,41214
B,17571,615
R,17573,29443
B,17576,516
I,17578,41075
B,17580,583
R,17583,29457
B,17585,571
I,17587,41175
B,17590,580
R,17592,29397
B,17594,506
I,17597,41048
B,17599,599
R,17602,29498
B,17604,548
I,17606,41101
B,17609,567
R,17611,29359
B,17613,501
I,17616,41102
B,17618,625
R,17621,29416
B,17623,518
I,17625,41055
B,17628,548
R,17630,29359
B,17632,535
I,17635,41102
B,17637,606
R,17640,29416
B,17642,499
I,17644,41029
B,17647,557
R,17649,29403
B,17651,564
I,17654,41137
B,17656,576
R,17658,29369
B,17661,492
I,17663,41065
B,17666,598
R,17668,29430
B,17670,541
I,17673,41103
B,17675,553
R,17677,29361
B,17680,495
I,17682,41104
B,17685,614
R,17687,29445
B,17689,520
I,17692,41079
B,17694,553
R,17696,29320
B,17699,523
I,17701,41137
B,17703,604
R,17706,29391
B,17708,494
I,17711,41084
B,17713,550
R,17715,29401
B,17718,558
I,17720,41177
B,17722,573
R,17725,29394
B,17727,491
I,17730,41079
B,17732,574
R,17734,29450
B,17737,552
I,17739,41144
B,17741,552
R,17744,29353
B,17746,491
I,17748,41147
B,17751,608
R,17753,29458
B,17756,512
I,17758,41131
B,17760,556
R,17763,29361
B,17765,514
I,17767,41192
B,17770,617
R,17772,29397
B,17775,499
I,17777,41100
B,17779,542
R,17782,29384
B,17784,557
I,17786,41172
B,17789,572
R,17791,29386
B,17794,492
I,17796,41076
B,17798,578
R,17801,29445
B,17803,551
I,17805,41174
B,17808,560
R,17810,29380
B,17812,488
I,17815,41134
B,17817,607
R,17820,29425
B,17822,511
I,17824,41136
B,17827,552
R,17829,29371
B,17831,515
I,17834,41205
B,17836,621
R,17839,29413
B,17841,497
I,17843,41106
B,17846,538
R,17848,29408
B,17850,547
I,17853,41187
B,17855,572
R,17857,29365
B,17860,492
I,17862,41082
B,17865,573
R,17867,29447
B,17869,562
I,17872,41179
B,17874,569
R,17876,29343
B,17879,487
I,17881,41110
B,17884,611
R,17886,29427
B,17888,513
I,17891,41109
B,17893,548
R,17895,29342
B,17898,506
I,17900,41182
B,17902,620
R,17905,29404
B,17907,509
I,17910,41101
B,17912,550
R,17914,29344
B,17917,540
I,17919,41215
B,17921,577
R,17924,29389
B,17926,485
I,17929,41108
B,17931,562
R,17933,29430
B,17936,559
I,17938,41207
B,17940,562
R,17943,29381
B,17945,484
I,17947,41141
B,17950,592
R,17952,29502
B,17955,521
I,17957,41144
B,17959,549
R,17962,29363
B,17964,505
I,17966,41209
B,17969,621
R,17971,29448
B,17974,504
I,17976,41151
B,17978,550
R,17981,29392
B,17983,532
I,17985,41229
B,17988,588
R,17990,29366
B,17993,484
I,17995,41150
B,17997,561
R,18000,29390
B,18002,556
I,18004,41222
B,18007,564
R,18009,29394
B,18011,480
I,18014,41183
B,18016,599
R,18019,29447
B,18021,524
I,18023,41171
B,18026,548
R,18028,29381
B,18030,504
I,18033,41199
B,18035,614
R,18038,29408
B,18040,498
I,18042,41197
B,18045,549
R,18047,29388
B,18049,523
I,18052,41280
B,18054,593
R,18056,29388
B,18059,490
I,18061,41167
B,18064,562
R,18066,29418
B,18068,557
I,18071,41242
B,18073,561
R,18075,29393
B,18078,483
I,18080,41201
B,18083,587
R,18085,29468
B,18087,533
I,18090,41243
B,18092,548
R,18094,29400
B,18097,494
I,18099,41252
B,18101,619
R,18104,29448
B,18106,510
I,18109,41206
B,18111,540
R,18113,29367
B,18116,531
I,18118,41291
B,18120,595
R,18123,29420
B,18125,500
I,18128,41196
B,18130,549
R,18132,29464
B,18135,557
I,18137,41290
B,18139,568
R,18142,29411
B,18144,489
I,18147,41195
B,18149,591
R,18151,29428
B,18154,534
I,18156,41266
B,18158,550
R,18161,29409
B,18163,494
I,18165,41218
B,18168,608
R,18170,29470
B,18173,512
I,18175,41219
B,18177,546
R,18180,29367
B,18182,522
I,18184,41303
B,18187,597
R,18189,29423
B,18192,494
I,18194,41178
B,18196,553
R,18199,29428
B,18201,562
I,18203,41305
B,18206,559
R,18208,29403
B,18210,479
I,18213,41241
B,18215,584
R,18218,29480
B,18220,543
I,18222,41240
B,18225,555
R,18227,29355
B,18229,490
I,18232,41276
B,18234,612
R,18237,29480
B,18239,505
I,18241,41247
B,18244,554
R,18246,29385
B,18248,522
I,18251,41351
B,18253,604
R,18255,29445
B,18258,498
I,18260,41245
B,18263,542
R,18265,29432
B,18267,554
I,18270,41338
B,18272,570
R,18274,29380
B,18277,489
I,18279,41223
B,18282,576
R,18284,29471
B,18286,548
I,18289,41282
B,18291,560
R,18293,29391
B,18296,490
I,18298,41273
B,18301,613
R,18303,29486
B,18305,512
I,18308,41261
B,18310,541
R,18312,29389
B,18315,512
I,18317,41295
B,18319,609
R,18322,29420
B,18324,499
I,18327,41177
B,18329,545
R,18331,29404
B,18334,548
I,18336,41285
B,18338,562
R,18341,29366
B,18343,483
I,18346,41141
B,18348,561
R,18350,29408
B,18353,559
I,18355,41162
B,18357,557
R,18360,29354
B,18362,485
I,18364,41094
B,18367,610
R,18369,29390
B,18372,519
I,18374,41118
B,18376,553
R,18379,29281
B,18381,507
I,18383,41157
B,18386,613
R,18388,29359
B,18391,501
I,18393,41028
B,18395,548
R,18398,29314
B,18400,545
I,18402,41149
B,18405,578
R,18407,29308
B,18410,490
I,18412,41078
B,18414,564
R,18417,29364
B,18419,560
I,18421,41159
B,18424,568
R,18426,29301
B,18428,494
I,18431,41116
B,18433,627
R,18436,29395
B,18438,546
I,18440,41118
B,18443,612
R,18445,29497
B,18447,550
