TAG,Time,Value
B,5898,356
I,5900,32716
B,5903,365
R,5905,24009
B,5907,271
I,5910,32585
B,5912,343
R,5914,24077
B,5917,360
I,5919,32662
B,5921,338
R,5924,23961
B,5926,273
I,5929,32609
B,5931,404
R,5933,24111
B,5936,329
I,5938,32650
B,5940,325
R,5943,23938
B,5945,291
I,5947,32709
B,5950,423
R,5952,24056
B,5955,279
I,5957,32610
B,5959,317
R,5962,24039
B,5964,346
I,5966,32747
B,5969,374
R,5971,24019
B,5973,277
I,5976,32569
B,5978,328
R,5980,24082
B,5983,371
I,5985,32654
B,5988,342
R,5990,23982
B,5992,279
I,5995,32601
B,5997,383
R,5999,24082
B,6002,326
I,6004,32659
B,6006,329
R,6009,23940
B,6011,279
I,6014,32664
B,6016,417
R,6018,24086
B,6021,292
I,6023,32583
B,6025,323
R,6028,23974
B,6030,336
I,6032,32727
B,6035,380
R,6037,24050
B,6040,269
I,6042,32580
B,6044,322
R,6047,24045
B,6049,366
I,6051,32705
B,6054,353
R,6056,23992
B,6058,275
I,6061,32640
B,6063,369
R,6065,24099
B,6068,340
I,6070,32667
B,6073,325
R,6075,23931
B,6077,280
I,6080,32664
B,6082,423
R,6084,24115
B,6087,307
I,6089,32586
B,6091,321
R,6094,23966
B,6096,316
I,6099,32745
B,6101,389
R,6103,24040
B,6106,278
I,6108,32558
B,6110,330
R,6113,24014
B,6115,365
I,6117,32732
B,6120,363
R,6122,24003
B,6124,273
I,6127,32595
B,6129,354
R,6132,24058
B,6134,356
I,6136,32683
B,6139,328
R,6141,23931
B,6143,276
I,6146,32656
B,6148,421
R,6150,24073
B,6153,317
I,6155,32660
B,6158,324
R,6160,23959
B,6162,294
I,6165,32718
B,6167,403
R,6169,24045
B,6172,277
I,6174,32567
B,6176,314
R,6179,24014
B,6181,354
I,6183,32772
B,6186,368
R,6188,23999
B,6191,274
I,6193,32620
B,6195,334
R,6198,24047
B,6200,369
I,6202,32701
B,6205,324
R,6207,23948
B,6209,284
I,6212,32671
B,6214,397
R,6217,24134
B,6219,329
I,6221,32680
B,6224,336
R,6226,23951
B,6228,278
I,6231,32737
B,6233,422
R,6235,24107
B,6238,288
I,6240,32621
B,6243,319
R,6245,24017
B,6247,346
I,6250,32756
B,6252,375
R,6254,24033
B,6257,278
I,6259,32601
B,6261,327
R,6264,24068
B,6266,376
I,6268,32768
B,6271,343
R,6273,23969
B,6276,279
I,6278,32587
B,6280,384
R,6283,24084
B,6285,331
I,6287,32626
B,6290,327
R,6292,23939
B,6294,283
I,6297,32618
B,6299,425
R,6302,24025
B,6304,304
I,6306,32513
B,6309,324
R,6311,23919
B,6313,332
I,6316,32643
B,6318,389
R,6320,23953
B,6323,281
I,6325,32459
B,6327,318
R,6330,23953
B,6332,370
I,6335,32548
B,6337,358
R,6339,23906
B,6342,275
I,6344,32423
B,6346,366
R,6349,24004
B,6351,345
I,6353,32474
B,6356,321
R,6358,23853
B,6361,278
I,6363,32447
B,6365,413
R,6368,24031
B,6370,315
I,6372,32416
B,6375,321
R,6377,23856
B,6379,306
I,6382,32540
B,6384,398
R,6387,23975
B,6389,276
I,6391,32372
B,6394,326
R,6396,23909
B,6398,360
I,6401,32467
B,6403,362
R,6405,23869
B,6408,276
I,6410,32352
B,6412,351
R,6415,24000
B,6417,360
I,6420,32492
B,6422,330
R,6424,23840
B,6427,281
I,6429,32445
B,6431,411
R,6434,24029
B,6436,323
I,6438,32381
B,6441,330
R,6443,23874
B,6446,287
I,6448,32487
B,6450,410
R,6453,23966
B,6455,281
I,6457,32355
B,6460,323
R,6462,23906
B,6464,352
I,6467,32468
B,6469,371
R,6471,23914
B,6474,274
I,6476,32337
B,6479,329
R,6481,23957
B,6483,370
I,6486,32463
B,6488,337
R,6490,23833
B,6493,275
I,6495,32363
B,6497,392
R,6500,23981
B,6502,326
I,6505,32400
B,6507,324
R,6509,23839
B,6512,274
I,6514,32464
B,6516,418
R,6519,23971
B,6521,293
I,6523,32360
B,6526,328
R,6528,23862
B,6531,339
I,6533,32495
B,6535,385
R,6538,23909
B,6540,276
I,6542,32333
B,6545,319
R,6547,23943
B,6549,372
I,6552,32477
B,6554,351
R,6556,23875
B,6559,273
I,6561,32360
B,6564,373
R,6566,23998
B,6568,338
I,6571,32387
B,6573,322
R,6575,23842
B,6578,269
I,6580,32415
B,6582,419
R,6585,23938
B,6587,304
I,6590,32322
B,6592,326
R,6594,23839
B,6597,323
I,6599,32451
B,6601,394
R,6604,23927
B,6606,269
I,6608,32289
B,6611,314
R,6613,23943
B,6616,368
I,6618,32431
B,6620,359
R,6623,23866
B,6625,275
I,6627,32312
B,6630,356
R,6632,23944
B,6634,347
I,6637,32417
B,6639,326
R,6641,23817
B,6644,276
I,6646,32380
B,6649,414
R,6651,23995
B,6653,313
I,6656,32387
B,6658,325
R,6660,23807
B,6663,300
I,6665,32462
B,6667,399
R,6670,23909
B,6672,281
I,6674,32255
B,6677,318
R,6679,23893
B,6682,358
I,6684,32450
B,6686,373
R,6689,23877
B,6691,277
I,6693,32276
B,6696,340
R,6698,23989
B,6700,362
I,6703,32397
B,6705,328
R,6708,23837
B,6710,276
I,6712,32316
B,6715,400
R,6717,23983
B,6719,323
I,6722,32372
B,6724,321
R,6726,23810
B,6729,277
I,6731,32436
B,6734,411
R,6736,23943
B,6738,288
I,6741,32291
B,6743,327
R,6745,23859
B,6748,342
I,6750,32452
B,6752,376
R,6755,23911
B,6757,273
I,6759,32293
B,6762,329
R,6764,23969
B,6767,358
I,6769,32439
B,6771,345
R,6774,23841
B,6776,281
I,6778,32389
B,6781,387
R,6783,23979
B,6785,333
I,6788,32407
B,6790,331
R,6793,23816
B,6795,283
I,6797,32450
B,6800,414
R,6802,24001
B,6804,301
I,6807,32335
B,6809,318
R,6811,23903
B,6814,325
I,6816,32472
B,6819,387
R,6821,23936
B,6823,274
I,6826,32343
B,6828,326
R,6830,23916
B,6833,373
I,6835,32459
B,6837,347
R,6840,23886
B,6842,282
I,6844,32365
B,6847,374
R,6849,24016
B,6852,335
I,6854,32438
B,6856,322
R,6859,23830
B,6861,277
I,6863,32423
B,6866,417
R,6868,23991
B,6870,311
I,6873,32420
B,6875,329
R,6878,23857
B,6880,316
I,6882,32501
B,6885,394
R,6887,23951
B,6889,273
I,6892,32338
B,6894,313
R,6896,23919
B,6899,359
I,6901,32489
B,6903,366
R,6906,23905
B,6908,280
I,6911,32363
B,6913,351
R,6915,23991
B,6918,349
I,6920,32451
B,6922,326
R,6925,23876
B,6927,278
I,6929,32419
B,6932,409
R,6934,23991
B,6937,329
I,6939,32395
B,6941,327
R,6944,23851
B,6946,299
I,6948,32513
B,6951,411
R,6953,23992
B,6955,280
I,6958,32377
B,6960,318
R,6962,23946
B,6965,352
I,6967,32550
B,6970,372
R,6972,23931
B,6974,275
I,6977,32381
B,6979,339
R,6981,23995
B,6984,363
I,6986,32519
B,6988,336
R,6991,23886
B,6993,276
I,6996,32457
B,6998,399
R,7000,24050
B,7003,326
I,7005,32472
B,7007,322
R,7010,23860
B,7012,285
I,7014,32518
B,7017,412
R,7019,23973
B,7022,294
I,7024,32432
B,7026,325
R,7029,23927
B,7031,340
I,7033,32570
B,7036,378
R,7038,23962
B,7040,275
I,7043,32378
B,7045,323
R,7047,23995
B,7050,369
I,7052,32542
B,7055,348
R,7057,23914
B,7059,280
I,7062,32472
B,7064,383
R,7066,24035
B,7069,332
I,7071,32507
B,7073,329
R,7076,23871
B,7078,277
I,7081,32540
B,7083,422
R,7085,24030
B,7088,304
I,7090,32478
B,7092,323
R,7095,23938
B,7097,325
I,7099,32621
B,7102,393
R,7104,23963
B,7107,279
I,7109,32431
B,7111,324
R,7114,23978
B,7116,371
I,7118,32565
B,7121,362
R,7123,23921
B,7125,277
I,7128,32465
B,7130,367
R,7132,24013
B,7135,348
I,7137,32537
B,7140,320
R,7142,23891
B,7144,278
I,7147,32536
B,7149,417
R,7151,24013
B,7154,317
I,7156,32506
B,7158,318
R,7161,23926
B,7163,308
I,7166,32641
B,7168,400
R,7170,24002
B,7173,273
I,7175,32475
B,7177,316
R,7180,23971
B,7182,353
I,7184,32600
B,7187,363
R,7189,23966
B,7192,282
I,7194,32495
B,7196,352
R,7199,24017
B,7201,350
I,7203,32600
B,7206,330
R,7208,23883
B,7210,276
I,7213,32564
B,7215,398
R,7217,24037
B,7220,324
I,7222,32547
B,7225,329
R,7227,23919
B,7229,293
I,7232,32616
B,7234,410
R,7236,24001
B,7239,279
I,7241,32458
B,7243,321
R,7246,23927
B,7248,355
I,7251,32619
B,7253,380
R,7255,23964
B,7258,281
I,7260,32480
B,7262,333
R,7265,24012
B,7267,361
I,7269,32564
B,7272,336
R,7274,23887
B,7276,278
I,7279,32458
B,7281,387
R,7284,24047
B,7286,329
I,7288,32461
B,7291,330
R,7293,23821
B,7295,277
I,7298,32481
B,7300,415
R,7302,23947
B,7305,286
I,7307,32361
B,7310,320
R,7312,23848
B,7314,338
I,7317,32454
B,7319,387
R,7321,23890
B,7324,275
I,7326,32276
B,7328,321
R,7331,23905
B,7333,367
I,7335,32375
B,7338,348
R,7340,23840
B,7343,280
I,7345,32285
B,7347,377
R,7350,23923
B,7352,340
I,7354,32337
B,7357,322
R,7359,23774
B,7361,275
I,7364,32331
B,7366,418
R,7369,23956
B,7371,305
I,7373,32254
B,7376,316
R,7378,23812
B,7380,317
I,7383,32349
B,7385,393
R,7387,23860
B,7390,267
I,7392,32236
B,7395,320
R,7397,23873
B,7399,359
I,7402,32359
B,7404,365
R,7406,23839
B,7409,275
I,7411,32232
B,7413,356
R,7416,23916
B,7418,346
I,7420,32326
B,7423,319
R,7425,23779
B,7428,267
I,7430,32304
B,7432,408
R,7435,23936
B,7437,317
I,7439,32268
B,7442,318
R,7444,23782
B,7446,296
I,7449,32334
B,7451,401
R,7454,23908
B,7456,276
I,7458,32161
B,7461,315
R,7463,23852
B,7465,353
I,7468,32332
B,7470,374
R,7472,23843
B,7475,285
I,7477,32190
B,7479,346
R,7482,23928
B,7484,357
I,7487,32318
B,7489,327
R,7491,23793
B,7494,274
I,7496,32257
B,7498,399
R,7501,23928
B,7503,315
I,7505,32251
B,7508,322
R,7510,23766
B,7513,283
I,7515,32320
B,7517,406
R,7520,23867
B,7522,289
I,7524,32202
B,7527,310
R,7529,23819
B,7531,340
I,7534,32372
B,7536,382
R,7538,23857
B,7541,273
I,7543,32173
B,7546,321
R,7548,23900
B,7550,362
I,7553,32344
B,7555,337
R,7557,23808
B,7560,273
I,7562,32249
B,7564,386
R,7567,23927
B,7569,326
I,7572,32248
B,7574,315
R,7576,23783
B,7579,274
I,7581,32284
B,7583,419
R,7586,23889
B,7588,299
I,7590,32213
B,7593,321
R,7595,23804
B,7597,329
I,7600,32339
B,7602,387
R,7605,23882
B,7607,271
I,7609,32159
B,7612,320
R,7614,23895
B,7616,367
I,7619,32325
B,7621,350
R,7623,23825
B,7626,273
I,7628,32220
B,7631,368
R,7633,23893
B,7635,334
I,7638,32282
B,7640,329
R,7642,23749
B,7645,270
I,7647,32279
B,7649,411
R,7652,23859
B,7654,308
I,7656,32194
B,7659,319
R,7661,23779
B,7664,308
I,7666,32337
B,7668,396
R,7671,23888
B,7673,271
I,7675,32180
B,7678,317
R,7680,23843
B,7682,353
I,7685,32316
B,7687,362
R,7690,23837
B,7692,270
I,7694,32203
B,7697,356
R,7699,23899
B,7701,352
I,7704,32294
B,7706,324
R,7708,23796
B,7711,271
I,7713,32272
B,7716,406
R,7718,23942
B,7720,322
I,7723,32253
B,7725,327
R,7727,23777
B,7730,292
I,7732,32331
B,7734,408
R,7737,23926
B,7739,275
I,7741,32219
B,7744,320
R,7746,23821
B,7749,349
I,7751,32306
B,7753,367
R,7756,23872
B,7758,267
I,7760,32225
B,7763,341
R,7765,23920
B,7767,363
I,7770,32336
B,7772,335
R,7775,23795
B,7777,269
I,7779,32254
B,7782,391
R,7784,23952
B,7786,323
I,7789,32294
B,7791,314
R,7793,23793
B,7796,277
I,7798,32329
B,7800,412
R,7803,23912
B,7805,284
I,7808,32281
B,7810,316
R,7812,23847
B,7815,334
I,7817,32397
B,7819,375
R,7822,23857
B,7824,276
I,7826,32224
B,7829,327
R,7831,23905
B,7834,366
I,7836,32370
B,7838,350
R,7841,23837
B,7843,279
I,7845,32263
B,7848,389
R,7850,23961
B,7852,335
I,7855,32322
B,7857,323
R,7859,23780
B,7862,277
I,7864,32334
B,7867,415
R,7869,23909
B,7871,308
I,7874,32277
B,7876,319
R,7878,23836
B,7881,320
I,7883,32418
B,7885,383
R,7888,23928
B,7890,273
I,7893,32241
B,7895,323
R,7897,23903
B,7900,364
I,7902,32380
B,7904,361
R,7907,23874
B,7909,278
I,7911,32254
B,7914,363
R,7916,23956
B,7919,343
I,7921,32315
B,7923,322
R,7926,23790
B,7928,273
I,7930,32333
B,7933,402
R,7935,23951
B,7937,315
I,7940,32306
B,7942,318
R,7944,23837
B,7947,305
I,7949,32425
B,7952,398
R,7954,23950
B,7956,274
I,7959,32294
B,7961,320
R,7963,23887
B,7966,356
I,7968,32428
B,7970,363
R,7973,23889
B,7975,274
I,7978,32297
B,7980,348
R,7982,23964
B,7985,357
I,7987,32404
B,7989,326
R,7992,23835
B,7994,277
I,7996,32346
B,7999,399
R,8001,23992
B,8004,323
I,8006,32357
B,8008,325
R,8011,23846
B,8013,287
I,8015,32463
B,8018,408
R,8020,23928
B,8022,282
I,8025,32312
B,8027,321
R,8029,23874
B,8032,344
I,8034,32460
B,8037,370
R,8039,23898
B,8041,271
I,8044,32302
B,8046,333
R,8048,23971
B,8051,362
I,8053,32436
B,8055,332
R,8058,23836
B,8060,278
I,8063,32341
B,8065,388
R,8067,23979
B,8070,328
I,8072,32408
B,8074,325
R,8077,23854
B,8079,285
I,8081,32472
B,8084,415
R,8086,23985
B,8089,292
I,8091,32377
B,8093,317
R,8096,23886
B,8098,330
I,8100,32527
B,8103,382
R,8105,23919
B,8107,276
I,8110,32351
B,8112,318
R,8114,23929
B,8117,369
I,8119,32481
B,8122,350
R,8124,23871
B,8126,275
I,8129,32370
B,8131,366
R,8133,23994
B,8136,336
I,8138,32452
B,8140,318
R,8143,23856
B,8145,276
I,8148,32441
B,8150,418
R,8152,23963
B,8155,304
I,8157,32446
B,8159,327
R,8162,23886
B,8164,316
I,8166,32533
B,8169,390
R,8171,23965
B,8173,275
I,8176,32342
B,8178,317
R,8181,23967
B,8183,359
I,8185,32481
B,8188,357
R,8190,23898
B,8192,280
I,8195,32312
B,8197,356
R,8199,23938
B,8202,344
I,8204,32383
B,8207,323
R,8209,23823
B,8211,274
I,8214,32317
B,8216,404
R,8218,23911
B,8221,316
I,8223,32297
B,8225,316
R,8228,23785
B,8230,293
I,8232,32342
B,8235,394
R,8237,23887
B,8240,275
I,8242,32201
B,8244,321
R,8247,23854
B,8249,348
I,8251,32313
B,8254,361
R,8256,23824
B,8258,272
I,8261,32191
B,8263,346
R,8266,23919
B,8268,340
I,8270,32273
B,8273,331
R,8275,23779
B,8277,266
I,8280,32190
B,8282,394
R,8284,23868
B,8287,319
I,8289,32199
B,8292,316
R,8294,23795
B,8296,285
I,8299,32266
B,8301,401
R,8303,23870
B,8306,286
I,8308,32165
B,8310,313
R,8313,23856
B,8315,342
I,8317,32280
B,8320,367
R,8322,23839
B,8325,277
I,8327,32159
B,8329,327
R,8332,23907
B,8334,353
I,8336,32253
B,8339,338
R,8341,23808
B,8343,275
I,8346,32182
B,8348,378
R,8351,23916
B,8353,326
I,8355,32204
B,8358,329
R,8360,23759
B,8362,275
I,8365,32271
B,8367,412
R,8369,23889
B,8372,295
I,8374,32194
B,8376,316
R,8379,23797
B,8381,329
I,8384,32287
B,8386,374
R,8388,23829
B,8391,281
I,8393,32133
B,8395,330
R,8398,23887
B,8400,365
I,8402,32247
B,8405,349
R,8407,23801
B,8410,279
I,8412,32157
B,8414,369
R,8417,23905
B,8419,333
I,8421,32206
B,8424,324
R,8426,23746
B,8428,266
I,8431,32254
B,8433,410
R,8435,23907
B,8438,306
I,8440,32198
B,8443,324
R,8445,23804
B,8447,316
I,8450,32315
B,8452,385
R,8454,23885
B,8457,272
I,8459,32144
B,8461,332
R,8464,23835
B,8466,353
I,8469,32253
B,8471,363
R,8473,23807
B,8476,273
I,8478,32139
B,8480,356
R,8483,23907
B,8485,335
I,8487,32219
B,8490,315
R,8492,23755
B,8495,274
I,8497,32195
B,8499,393
R,8502,23867
B,8504,313
I,8506,32174
B,8509,325
R,8511,23772
B,8513,295
I,8516,32245
B,8518,398
R,8520,23882
B,8523,279
I,8525,32113
B,8528,324
R,8530,23809
B,8532,353
I,8535,32263
B,8537,369
R,8539,23829
B,8542,269
I,8544,32124
B,8546,336
R,8549,23868
B,8551,350
I,8554,32249
B,8556,333
R,8558,23764
B,8561,272
I,8563,32156
B,8565,389
R,8568,23872
B,8570,319
I,8572,32154
B,8575,321
R,8577,23751
B,8579,281
I,8582,32207
B,8584,402
R,8587,23810
B,8589,288
I,8591,32120
B,8594,324
R,8596,23777
B,8598,332
I,8601,32250
B,8603,378
R,8605,23818
B,8608,268
I,8610,32116
B,8613,326
R,8615,23867
B,8617,366
I,8620,32232
B,8622,355
R,8624,23772
B,8627,277
I,8629,32138
B,8631,384
R,8634,23876
B,8636,331
I,8638,32198
B,8641,321
R,8643,23744
B,8646,277
I,8648,32226
B,8650,407
R,8653,23853
B,8655,294
I,8657,32147
B,8660,319
R,8662,23779
B,8664,317
I,8667,32277
B,8669,386
R,8672,23846
B,8674,278
I,8676,32131
B,8679,324
R,8681,23843
B,8683,368
I,8686,32267
B,8688,353
R,8690,23787
B,8693,275
I,8695,32141
B,8698,365
R,8700,23884
B,8702,340
I,8705,32244
B,8707,325
R,8709,23744
B,8712,277
I,8714,32253
B,8716,407
R,8719,23882
B,8721,312
I,8723,32227
B,8726,324
R,8728,23770
B,8731,310
I,8733,32259
B,8735,392
R,8738,23858
B,8740,282
I,8742,32145
B,8745,323
R,8747,23846
B,8749,356
I,8752,32296
B,8754,364
R,8757,23811
B,8759,273
I,8761,32185
B,8764,347
R,8766,23892
B,8768,344
I,8771,32246
B,8773,321
R,8775,23771
B,8778,272
I,8780,32238
B,8782,397
R,8785,23939
B,8787,318
I,8790,32210
B,8792,324
R,8794,23756
B,8797,293
I,8799,32317
B,8801,399
R,8804,23888
B,8806,286
I,8808,32199
B,8811,319
R,8813,23832
B,8816,338
I,8818,32317
B,8820,365
R,8823,23839
B,8825,277
I,8827,32199
B,8830,329
R,8832,23898
B,8834,352
I,8837,32302
B,8839,336
R,8842,23791
B,8844,274
I,8846,32214
B,8849,385
R,8851,23938
B,8853,324
I,8856,32265
B,8858,329
R,8860,23794
B,8863,281
I,8865,32320
B,8867,404
R,8870,23913
B,8872,300
I,8875,32233
B,8877,326
R,8879,23808
B,8882,330
I,8884,32354
B,8886,373
R,8889,23879
B,8891,275
I,8893,32202
B,8896,324
R,8898,23907
B,8901,360
I,8903,32316
B,8905,348
R,8908,23830
B,8910,287
I,8912,32236
B,8915,375
R,8917,23918
B,8919,326
I,8922,32301
B,8924,324
R,8926,23810
B,8929,278
I,8931,32319
B,8934,412
R,8936,23916
B,8938,303
I,8941,32295
B,8943,324
R,8945,23811
B,8948,319
I,8950,32377
B,8952,385
R,8955,23914
B,8957,275
I,8960,32247
B,8962,316
R,8964,23892
B,8967,360
I,8969,32362
B,8971,359
R,8974,23846
B,8976,276
I,8978,32271
B,8981,362
R,8983,23944
B,8986,341
I,8988,32379
B,8990,326
R,8993,23809
B,8995,273
I,8997,32362
B,9000,401
R,9002,23946
B,9004,316
I,9007,32332
B,9009,322
R,9011,23841
B,9014,303
I,9016,32401
B,9019,397
R,9021,23889
B,9023,275
I,9026,32276
B,9028,323
R,9030,23908
B,9033,353
I,9035,32363
B,9037,365
R,9040,23857
B,9042,276
I,9045,32211
B,9047,346
R,9049,23918
B,9052,349
I,9054,32274
B,9056,333
R,9059,23799
B,9061,276
I,9063,32208
B,9066,389
R,9068,23940
B,9070,321
I,9073,32186
B,9075,322
R,9078,23797
B,9080,289
I,9082,32250
B,9085,403
R,9087,23883
B,9089,287
I,9092,32108
B,9094,323
R,9096,23758
B,9099,342
I,9101,32209
B,9104,367
R,9106,23790
B,9108,274
I,9111,32092
B,9113,339
R,9115,23837
B,9118,363
I,9120,32198
B,9122,338
R,9125,23743
B,9127,274
I,9129,32095
B,9132,378
R,9134,23874
B,9137,321
I,9139,32116
B,9141,322
R,9144,23739
B,9146,276
I,9148,32177
B,9151,402
R,9153,23836
B,9155,301
I,9158,32099
B,9160,325
R,9163,23783
B,9165,320
I,9167,32195
B,9170,376
R,9172,23803
B,9174,271
I,9177,32037
B,9179,326
R,9181,23837
B,9184,358
I,9186,32185
B,9189,347
R,9191,23770
B,9193,274
I,9196,32092
B,9198,374
R,9200,23858
B,9203,330
I,9205,32140
B,9207,322
R,9210,23748
B,9212,270
I,9214,32138
B,9217,408
R,9219,23849
B,9222,308
I,9224,32060
B,9226,326
R,9229,23773
B,9231,311
I,9233,32180
B,9236,391
R,9238,23821
B,9240,275
I,9243,32038
B,9245,321
R,9248,23783
B,9250,358
I,9252,32159
B,9255,359
R,9257,23771
B,9259,271
I,9262,32071
B,9264,352
R,9266,23872
B,9269,335
I,9271,32146
B,9273,322
R,9276,23738
B,9278,269
I,9281,32139
B,9283,389
R,9285,23840
B,9288,312
I,9290,32114
B,9292,321
R,9295,23764
B,9297,294
I,9299,32187
B,9302,393
R,9304,23840
B,9307,286
I,9309,32047
B,9311,320
R,9314,23800
B,9316,348
I,9318,32159
B,9321,364
R,9323,23766
B,9325,271
I,9328,32069
B,9330,335
R,9332,23881
B,9335,350
I,9337,32148
B,9340,331
R,9342,23757
B,9344,272
I,9347,32085
B,9349,390
R,9351,23878
B,9354,329
I,9356,32085
B,9358,325
R,9361,23723
B,9363,275
I,9366,32185
B,9368,409
R,9370,23841
B,9373,291
I,9375,32042
B,9377,320
R,9380,23759
B,9382,332
I,9384,32174
B,9387,372
R,9389,23810
B,9392,276
I,9394,32031
B,9396,320
R,9399,23833
B,9401,359
I,9403,32132
B,9406,345
R,9408,23773
B,9410,270
I,9413,32078
B,9415,382
R,9417,23894
B,9420,324
I,9422,32125
B,9425,321
R,9427,23720
B,9429,273
I,9432,32162
B,9434,412
R,9436,23826
B,9439,301
I,9441,32105
B,9443,319
R,9446,23789
B,9448,328
I,9451,32191
B,9453,381
R,9455,23813
B,9458,273
I,9460,32056
B,9462,329
R,9465,23837
B,9467,365
I,9469,32168
B,9472,353
R,9474,23830
B,9476,270
I,9479,32072
B,9481,364
R,9484,23891
B,9486,338
I,9488,32181
B,9491,327
R,9493,23778
B,9495,274
I,9498,32182
B,9500,406
R,9502,23856
B,9505,312
I,9507,32142
B,9510,320
R,9512,23777
B,9514,302
I,9517,32224
B,9519,391
R,9521,23838
B,9524,274
I,9526,32100
B,9528,312
R,9531,23832
B,9533,352
I,9535,32216
B,9538,360
R,9540,23846
B,9543,272
I,9545,32124
B,9547,350
R,9550,23922
B,9552,349
I,9554,32192
B,9557,325
R,9559,23745
B,9561,272
I,9564,32189
B,9566,396
R,9569,23933
B,9571,313
I,9573,32204
B,9576,331
R,9578,23796
B,9580,289
I,9583,32273
B,9585,398
R,9587,23871
B,9590,281
I,9592,32089
B,9595,321
R,9597,23833
B,9599,347
I,9602,32286
B,9604,365
R,9606,23829
B,9609,276
I,9611,32130
B,9613,333
R,9616,23902
B,9618,356
I,9620,32214
B,9623,336
R,9625,23805
B,9628,273
I,9630,32204
B,9632,385
R,9635,23939
B,9637,318
I,9639,32196
B,9642,310
R,9644,23801
B,9646,279
I,9649,32257
B,9651,418
R,9654,23898
B,9656,291
I,9658,32171
B,9661,322
R,9663,23834
B,9665,332
I,9668,32275
B,9670,378
R,9672,23887
B,9675,274
I,9677,32143
B,9679,324
R,9682,23892
B,9684,359
I,9687,32249
B,9689,344
R,9691,23875
B,9694,276
I,9696,32217
B,9698,372
R,9701,23969
B,9703,331
I,9705,32235
B,9708,324
R,9710,23798
B,9713,271
I,9715,32271
B,9717,404
R,9720,23914
B,9722,307
I,9724,32184
B,9727,318
R,9729,23833
B,9731,319
I,9734,32323
B,9736,382
R,9739,23867
B,9741,276
I,9743,32196
B,9746,325
R,9748,23892
B,9750,361
I,9753,32322
B,9755,355
R,9757,23863
B,9760,277
I,9762,32214
B,9764,356
R,9767,23942
B,9769,337
I,9772,32292
B,9774,324
R,9776,23780
B,9779,275
I,9781,32271
B,9783,403
R,9786,23942
B,9788,307
I,9790,32244
B,9793,329
R,9795,23837
B,9798,304
I,9800,32352
B,9802,392
R,9805,23898
B,9807,277
I,9809,32220
B,9812,322
R,9814,23863
B,9816,352
I,9819,32328
B,9821,364
R,9823,23874
B,9826,271
I,9828,32246
B,9831,342
R,9833,23934
B,9835,350
I,9838,32310
B,9840,332
R,9842,23835
B,9845,274
I,9847,32309
B,9849,389
R,9852,23959
B,9854,319
I,9857,32330
B,9859,319
R,9861,23813
B,9864,292
I,9866,32352
B,9868,405
R,9871,23925
B,9873,285
I,9875,32251
B,9878,321
R,9880,23905
B,9883,348
I,9885,32424
B,9887,376
R,9890,23913
B,9892,268
I,9894,32272
B,9897,330
R,9899,23934
B,9901,356
I,9904,32408
B,9906,341
R,9908,23860
B,9911,270
I,9913,32304
B,9916,380
R,9918,24002
B,9920,326
I,9923,32342
B,9925,328
R,9927,23836
B,9930,282
I,9932,32365
B,9934,407
R,9937,23934
B,9939,304
I,9942,32260
B,9944,327
R,9946,23853
B,9949,330
I,9951,32376
B,9953,380
R,9956,23885
B,9958,280
I,9960,32178
B,9963,327
R,9965,23895
B,9967,357
I,9970,32273
B,9972,344
R,9975,23874
B,9977,278
I,9979,32175
B,9982,371
R,9984,23912
B,9986,344
I,9989,32229
B,9991,322
R,9993,23766
B,9996,277
I,9998,32176
B,10001,411
R,10003,23861
B,10005,310
I,10008,32112
B,10010,323
R,10012,23738
B,10015,310
I,10017,32225
B,10019,383
R,10022,23843
B,10024,277
I,10027,32055
B,10029,328
R,10031,23818
B,10034,360
I,10036,32158
B,10038,359
R,10041,23787
B,10043,275
I,10046,32079
B,10048,351
R,10050,23840
B,10053,341
I,10055,32140
B,10057,325
R,10060,23777
B,10062,273
I,10064,32115
B,10067,410
R,10069,23833
B,10072,308
I,10074,32072
B,10076,329
R,10079,23740
B,10081,307
I,10083,32166
B,10086,390
R,10088,23853
B,10091,277
I,10093,32003
B,10095,321
R,10098,23797
B,10100,355
I,10102,32159
B,10105,355
R,10107,23785
B,10110,282
I,10112,31998
B,10114,349
R,10117,23872
B,10119,351
I,10121,32085
B,10124,318
R,10126,23764
B,10128,278
I,10131,32096
B,10133,404
R,10136,23874
B,10138,312
I,10140,32059
B,10143,326
R,10145,23736
B,10147,292
I,10150,32138
B,10152,398
R,10155,23836
B,10157,282
I,10159,32017
B,10162,324
R,10164,23779
B,10166,344
I,10169,32146
B,10171,368
R,10173,23791
B,10176,277
I,10178,31999
B,10181,346
R,10183,23868
B,10185,357
I,10188,32135
B,10190,331
R,10192,23756
B,10195,275
I,10197,32055
B,10200,393
R,10202,23892
B,10204,319
I,10207,32098
B,10209,325
R,10211,23746
B,10214,286
I,10216,32153
B,10218,405
R,10221,23879
B,10223,284
I,10226,31991
B,10228,318
R,10230,23795
B,10233,337
I,10235,32169
B,10237,365
R,10240,23827
B,10242,268
I,10245,32067
B,10247,331
R,10249,23882
B,10252,357
I,10254,32124
B,10256,341
R,10259,23777
B,10261,276
I,10263,32047
B,10266,386
R,10268,23882
B,10271,325
I,10273,32063
B,10275,326
R,10278,23759
B,10280,285
I,10282,32121
B,10285,409
R,10287,23859
B,10290,288
I,10292,32030
B,10294,323
R,10297,23788
B,10299,337
