TAG,Time,Value
B,9723,177
R,9725,37940
B,9728,112
I,9730,59123
B,9732,180
R,9735,37953
B,9737,93
I,9739,59163
B,9742,181
R,9744,37961
B,9746,102
I,9749,59171
B,9751,183
R,9754,37925
B,9756,95
I,9758,59144
B,9761,191
R,9763,37940
B,9765,102
I,9768,59198
B,9770,173
R,9772,37936
B,9775,105
I,9777,59179
B,9780,182
R,9782,37913
B,9784,107
I,9787,59134
B,9789,169
R,9791,37932
B,9794,112
I,9796,59178
B,9798,178
R,9801,37941
B,9803,94
I,9805,59167
B,9808,179
R,9810,37945
B,9813,106
I,9815,59187
B,9817,181
R,9820,37932
B,9822,87
I,9824,59198
B,9827,185
R,9829,37954
B,9831,103
I,9834,59197
B,9836,172
R,9839,37932
B,9841,102
I,9843,59189
B,9846,185
R,9848,37925
B,9850,104
I,9853,59189
B,9855,170
R,9857,37945
B,9860,109
I,9862,59194
B,9864,177
R,9867,37951
B,9869,101
I,9872,59161
B,9874,184
R,9876,37930
B,9879,102
I,9881,59175
B,9883,182
R,9886,37920
B,9888,93
I,9890,59161
B,9893,183
R,9895,37903
B,9898,98
I,9900,59108
B,9902,176
R,9905,37915
B,9907,97
I,9909,59116
B,9912,186
R,9914,37919
B,9916,105
I,9919,59127
B,9921,168
R,9923,37898
B,9926,107
I,9928,59124
B,9931,181
R,9933,37901
B,9935,102
I,9938,59111
B,9940,174
R,9942,37918
B,9945,109
I,9947,59111
B,9949,183
R,9952,37877
B,9954,95
I,9957,59123
B,9959,186
R,9961,37916
B,9964,105
I,9966,59129
B,9968,185
R,9971,37891
B,9973,96
I,9975,59110
B,9978,185
R,9980,37878
B,9983,102
I,9985,59072
B,9987,172
R,9990,37912
B,9992,108
I,9994,59134
B,9997,178
R,9999,37908
B,10001,103
I,10004,59182
B,10006,176
R,10008,37924
B,10011,111
I,10013,59138
B,10016,185
R,10018,37910
B,10020,94
I,10023,59076
B,10025,185
R,10027,37915
B,10030,108
I,10032,59132
B,10035,184
R,10037,37906
B,10039,94
I,10042,59095
B,10044,185
R,10046,37895
B,10049,102
I,10051,59128
B,10053,174
R,10056,37888
B,10058,105
I,10061,59114
B,10063,180
R,10065,37883
B,10068,104
I,10070,59089
B,10072,170
R,10075,37887
B,10077,106
I,10080,59108
B,10082,177
R,10084,37885
B,10087,97
I,10089,59073
B,10091,178
R,10094,37910
B,10096,100
I,10098,59112
B,10101,179
R,10103,37904
B,10106,94
I,10108,59084
B,10110,188
R,10113,37886
B,10115,102
I,10117,59139
B,10120,176
R,10122,37899
B,10125,102
I,10127,59151
B,10129,180
R,10132,37908
B,10134,102
I,10136,59139
B,10139,170
R,10141,37903
B,10143,110
I,10146,59151
B,10148,178
R,10151,37919
B,10153,99
I,10155,59100
B,10158,176
R,10160,37917
B,10162,108
I,10165,59158
B,10167,176
R,10170,37897
B,10172,92
I,10174,59091
B,10177,181
R,10179,37899
B,10181,99
I,10184,59089
B,10186,176
R,10188,37875
B,10191,98
I,10193,59077
B,10196,178
R,10198,37883
B,10200,106
I,10203,59130
B,10205,171
R,10207,37881
B,10210,107
I,10212,59120
B,10214,176
R,10217,37879
B,10219,99
I,10222,59064
B,10224,173
R,10226,37886
B,10229,104
I,10231,59108
B,10233,179
R,10236,37875
B,10238,90
I,10241,59055
B,10243,186
R,10245,37887
B,10248,101
I,10250,59110
B,10252,173
R,10255,37866
B,10257,102
I,10259,59111
B,10262,185
R,10264,37856
B,10267,100
I,10269,59088
B,10271,167
R,10274,37845
B,10276,111
I,10278,59080
B,10281,173
R,10283,37830
B,10286,105
I,10288,59025
B,10290,175
R,10293,37808
B,10295,109
I,10297,59001
B,10300,181
R,10302,37776
B,10305,94
I,10307,58914
B,10309,185
R,10312,37774
B,10314,101
