,TAG,Value,Time
743,I,60019,1043
744,B,0,1044
745,R,58992,1045
746,B,0,1046
747,I,60022,1046
748,B,0,1048
749,R,59043,1048
750,B,0,1049
751,I,60006,1050
752,B,0,1051
753,R,59052,1052
754,B,0,1053
755,I,59923,1054
756,B,0,1055
757,R,58988,1056
758,B,0,1057
759,I,60006,1058
760,B,0,1059
761,R,58995,1060
762,B,0,1061
763,I,60019,1062
764,B,0,1063
765,R,58995,1063
766,B,0,1065
767,I,60051,1065
768,B,0,1066
769,R,59014,1067
770,B,0,1068
771,I,59977,1069
772,B,0,1070
773,R,58963,1071
774,B,0,1072
775,I,60083,1073
776,B,0,1074
777,R,59017,1075
778,B,0,1076
779,I,59948,1077
780,B,0,1078
781,R,59040,1079
782,B,0,1080
783,I,60025,1080
784,B,0,1082
785,R,59046,1082
786,B,0,1083
787,I,60009,1084
788,B,0,1085
789,R,59075,1086
790,B,0,1087
791,I,60064,1088
792,B,0,1089
793,R,59046,1090
794,B,0,1091
795,I,60028,1092
796,B,0,1093
797,R,59011,1094
798,B,0,1095
799,I,60070,1095
800,B,0,1097
801,R,59049,1097
802,B,0,1098
803,I,60041,1099
804,B,0,1100
805,R,58998,1101
806,B,0,1102
807,I,60092,1103
808,B,0,1104
809,R,59008,1105
810,B,0,1106
811,I,60083,1107
812,B,0,1108
813,R,59036,1109
814,B,0,1110
815,I,60067,1111
816,B,0,1112
817,R,58998,1112
818,B,0,1114
819,I,60057,1114
820,B,0,1115
821,R,59008,1116
822,B,0,1117
823,I,60080,1118
824,B,0,1119
825,R,59033,1120
826,B,0,1121
827,I,60118,1122
828,B,0,1123
829,R,59014,1124
830,B,0,1125
831,I,60086,1126
832,B,0,1127
833,R,59078,1128
834,B,0,1129
835,I,60102,1129
836,B,0,1131
837,R,59030,1131
838,B,0,1132
839,I,60070,1133
840,B,0,1134
841,R,59020,1135
842,B,0,1136
843,I,60054,1137
844,B,0,1138
845,R,59043,1139
846,B,0,1140
847,I,60153,1141
848,B,0,1142
849,R,58985,1143
850,B,0,1144
851,I,60092,1145
852,B,0,1146
853,R,59017,1146
854,B,0,1148
855,I,60124,1148
856,B,0,1149
857,R,59027,1150
858,B,0,1151
859,I,60086,1152
860,B,0,1153
861,R,59088,1154
862,B,0,1155
863,I,60118,1156
864,B,0,1157
865,R,59094,1158
866,B,0,1159
867,I,60153,1160
868,B,0,1161
869,R,59088,1161
870,B,0,1163
871,I,60134,1163
872,B,0,1164
873,R,59091,1165
874,B,0,1166
875,I,60179,1167
876,B,0,1168
877,R,59120,1169
878,B,0,1170
879,I,60160,1171
880,B,0,1172
881,R,59091,1173
882,B,0,1174
883,I,60220,1175
884,B,0,1176
885,R,59145,1177
886,B,0,1178
887,I,60192,1178
888,B,0,1180
889,R,59113,1180
890,B,0,1181
891,I,60240,1182
892,B,0,1183
893,R,59129,1184
894,B,0,1185
895,I,60297,1186
896,B,0,1187
897,R,59100,1188
898,B,0,1189
899,I,60316,1190
900,B,0,1191
901,R,59161,1192
902,B,0,1193
903,I,60217,1194
904,B,0,1195
905,R,59081,1195
906,B,0,1197
907,I,60275,1197
908,B,0,1198
909,R,59120,1199
910,B,0,1200
911,I,60214,1201
912,B,0,1202
913,R,59155,1203
914,B,0,1204
915,I,60243,1205
916,B,0,1206
917,R,59107,1207
918,B,0,1208
919,I,60284,1209
920,B,0,1210
921,R,59161,1211
922,B,0,1212
923,I,60284,1212
924,B,0,1214
925,R,59126,1214
926,B,0,1215
927,I,60377,1216
928,B,0,1217
929,R,59171,1218
930,B,0,1219
931,I,60326,1220
932,B,0,1221
933,R,59145,1222
934,B,0,1223
935,I,60268,1224
936,B,0,1225
937,R,59145,1226
938,B,0,1227
939,I,60345,1227
940,B,0,1229
941,R,59136,1229
942,B,0,1230
943,I,60272,1231
944,B,0,1232
945,R,59161,1233
946,B,0,1234
947,I,60326,1235
948,B,0,1236
949,R,59187,1237
950,B,0,1238
951,I,60393,1239
952,B,0,1240
953,R,59187,1241
954,B,0,1242
955,I,60339,1243
956,B,0,1244
957,R,59132,1244
958,B,0,1246
959,I,60339,1246
960,B,0,1247
961,R,59161,1248
962,B,0,1249
963,I,60300,1250
964,B,0,1251
965,R,59174,1252
966,B,0,1253
967,I,60243,1254
968,B,0,1255
969,R,59222,1256
970,B,0,1257
971,I,60336,1258
972,B,0,1259
973,R,59212,1260
974,B,0,1261
975,I,60358,1261
976,B,0,1263
977,R,59142,1263
978,B,0,1264
979,I,60403,1265
980,B,0,1266
981,R,59174,1267
982,B,0,1268
983,I,60300,1269
984,B,0,1270
985,R,59209,1271
986,B,0,1272
987,I,60361,1273
988,B,0,1274
989,R,59190,1275
990,B,0,1276
991,I,60422,1277
992,B,0,1278
993,R,59238,1278
994,B,0,1280
995,I,60400,1280
996,B,0,1281
997,R,59190,1282
998,B,0,1283
999,I,60406,1284
1000,B,0,1285
1001,R,59216,1286
1002,B,0,1287
1003,I,60361,1288
1004,B,0,1289
1005,R,59228,1290
1006,B,0,1291
1007,I,60380,1292
1008,B,0,1293
1009,R,59216,1293
1010,B,0,1295
1011,I,60435,1295
1012,B,0,1296
1013,R,59366,1297
1014,B,0,1298
1015,I,60393,1299
1016,B,0,1300
1017,R,59171,1301
1018,B,0,1302
1019,I,60422,1303
1020,B,0,1304
1021,R,59289,1305
1022,B,0,1306
1023,I,60377,1307
1024,B,0,1308
1025,R,59164,1309
1026,B,0,1310
1027,I,60441,1310
1028,B,0,1312
1029,R,59184,1312
1030,B,0,1313
1031,I,60473,1314
1032,B,0,1315
1033,R,59212,1316
1034,B,0,1317
1035,I,60460,1318
1036,B,0,1319
1037,R,59206,1320
1038,B,0,1321
1039,I,60422,1322
1040,B,0,1323
1041,R,59219,1324
1042,B,0,1325
1043,I,60454,1326
1044,B,0,1327
1045,R,59241,1327
1046,B,0,1329
1047,I,60412,1329
1048,B,0,1330
1049,R,59241,1331
1050,B,0,1332
1051,I,60486,1333
1052,B,0,1334
1053,R,59286,1335
1054,B,0,1336
1055,I,60428,1337
1056,B,0,1338
1057,R,59254,1339
1058,B,0,1340
1059,I,60422,1341
1060,B,0,1342
1061,R,59270,1343
1062,B,0,1344
1063,I,60406,1344
1064,B,0,1346
1065,R,59385,1346
1066,B,0,1347
1067,I,60454,1348
1068,B,0,1349
1069,R,59286,1350
1070,B,0,1351
1071,I,60380,1352
1072,B,0,1353
1073,R,59315,1354
1074,B,0,1355
1075,I,60380,1356
1076,B,0,1357
1077,R,59203,1358
1078,B,0,1359
1079,I,60422,1359
1080,B,0,1361
1081,R,59206,1361
1082,B,0,1362
1083,I,60492,1363
1084,B,0,1364
1085,R,59372,1365
1086,B,0,1366
1087,I,60492,1367
1088,B,0,1368
1089,R,59216,1369
1090,B,0,1370
1091,I,60476,1371
1092,B,0,1372
1093,R,59353,1373
1094,B,0,1374
1095,I,60470,1375
1096,B,0,1376
1097,R,59219,1376
1098,B,0,1378
1099,I,60508,1378
1100,B,0,1379
1101,R,59280,1380
1102,B,0,1381
1103,I,60512,1382
1104,B,0,1383
1105,R,59289,1384
1106,B,0,1385
1107,I,60556,1386
1108,B,0,1387
1109,R,59260,1388
1110,B,0,1389
1111,I,60489,1390
1112,B,0,1391
1113,R,59299,1392
1114,B,0,1393
1115,I,60544,1393
1116,B,0,1395
1117,R,59260,1395
1118,B,0,1396
1119,I,60467,1397
1120,B,0,1398
1121,R,59273,1399
1122,B,0,1400
1123,I,60492,1401
1124,B,0,1402
1125,R,59328,1403
1126,B,0,1404
1127,I,60524,1405
1128,B,0,1406
1129,R,59318,1407
1130,B,0,1408
1131,I,60528,1409
1132,B,0,1410
1133,R,59283,1410
1134,B,0,1412
1135,I,60662,1412
1136,B,0,1413
1137,R,59328,1414
1138,B,0,1415
1139,I,60553,1416
1140,B,0,1417
1141,R,59267,1418
1142,B,0,1419
1143,I,60534,1420
1144,B,0,1421
1145,R,59273,1422
1146,B,0,1423
1147,I,60521,1424
1148,B,0,1425
